X0,DA-1d,DA-2d,DA-7d,DA_avg,DA_min,DA_max,DA_last,L,W,S,DayAhead
1,23.78,23.55,27.01,21.905,12.89,42.97,23.78,50.50675,9.8955,0.0,31.42
1,23.09,19.71,25.05,34.83541666666667,19.47,66.87,31.42,47.08375,8.75575,0.0,30.39
1,19.6,18.94,26.16,34.83541666666667,19.47,66.87,31.42,45.23925,7.79425,0.0,30.0
1,19.78,19.03,23.87,34.83541666666667,19.47,66.87,31.42,44.355,7.36175,0.0,29.76
1,19.47,19.21,23.06,34.83541666666667,19.47,66.87,31.42,44.8815,7.184,0.0,28.87
1,19.64,19.45,23.66,34.83541666666667,19.47,66.87,31.42,46.406,7.11725,0.0,29.05
1,26.14,19.01,26.4,34.83541666666667,19.47,66.87,31.42,49.89275,7.0095,0.0,31.7
1,40.73,19.03,35.29,34.83541666666667,19.47,66.87,31.42,58.222,6.89025,0.00025,43.98
1,49.15,19.52,45.81,34.83541666666667,19.47,66.87,31.42,64.6965,6.78325,0.05625,52.62
1,49.88,20.82,48.08,34.83541666666667,19.47,66.87,31.42,66.903,6.243,1.24975,56.6
1,42.0,20.62,46.87,34.83541666666667,19.47,66.87,31.42,67.15975,5.252,3.592,53.94
1,32.23,20.2,47.21,34.83541666666667,19.47,66.87,31.42,68.57425,4.84475,5.6925,46.7
1,28.06,19.99,46.95,34.83541666666667,19.47,66.87,31.42,69.6785,4.51975,7.143,43.97
1,26.4,16.5,45.69,34.83541666666667,19.47,66.87,31.42,68.76275,4.38825,7.6595,40.82
1,26.35,13.19,46.12,34.83541666666667,19.47,66.87,31.42,67.75925,4.277,7.064,41.45
1,27.33,12.89,43.92,34.83541666666667,19.47,66.87,31.42,66.3585,4.38875,5.5815,41.91
1,29.08,13.1,41.27,34.83541666666667,19.47,66.87,31.42,65.41825,4.584,3.69175,42.54
1,32.65,16.57,40.0,34.83541666666667,19.47,66.87,31.42,64.2825,4.50775,1.96,43.85
1,47.01,23.35,40.55,34.83541666666667,19.47,66.87,31.42,64.5115,4.437,0.58075,48.17
1,53.33,35.23,41.91,34.83541666666667,19.47,66.87,31.42,66.41625,4.6345,0.03875,53.91
1,66.87,42.97,45.87,34.83541666666667,19.47,66.87,31.42,67.588,4.70975,0.0,61.89
1,51.61,32.28,39.91,34.83541666666667,19.47,66.87,31.42,63.38,4.60225,0.0,50.12
1,41.51,29.13,32.18,34.83541666666667,19.47,66.87,31.42,59.3915,4.69725,0.0,40.09
1,32.72,31.2,30.05,34.83541666666667,19.47,66.87,31.42,55.607,4.63475,0.0,37.16
1,31.42,23.78,27.56,34.83541666666667,19.47,66.87,31.42,51.24625,4.7425,0.0,32.22
1,30.39,23.09,28.07,42.154583333333335,28.87,61.89,32.22,47.91025,4.72975,0.0,31.47
1,30.0,19.6,25.19,42.154583333333335,28.87,61.89,32.22,45.86875,4.506,0.0,29.15
1,29.76,19.78,24.08,42.154583333333335,28.87,61.89,32.22,45.171,4.50625,0.0,27.77
1,28.87,19.47,23.45,42.154583333333335,28.87,61.89,32.22,45.6075,4.41625,0.0,27.75
1,29.05,19.64,23.66,42.154583333333335,28.87,61.89,32.22,47.16625,4.91725,0.0,28.08
1,31.7,26.14,26.26,42.154583333333335,28.87,61.89,32.22,50.57725,5.297,0.0,30.47
1,43.98,40.73,34.3,42.154583333333335,28.87,61.89,32.22,58.746,5.54975,0.00025,41.49
1,52.62,49.15,47.68,42.154583333333335,28.87,61.89,32.22,65.6885,5.9235,0.01575,55.08
1,56.6,49.88,50.03,42.154583333333335,28.87,61.89,32.22,68.3585,6.0455,0.3705,63.06
1,53.94,42.0,49.84,42.154583333333335,28.87,61.89,32.22,68.74025,5.8195,1.1905,61.21
1,46.7,32.23,49.02,42.154583333333335,28.87,61.89,32.22,69.834,5.599,2.563,60.05
1,43.97,28.06,48.97,42.154583333333335,28.87,61.89,32.22,70.6635,5.514,3.52625,61.95
1,40.82,26.4,47.51,42.154583333333335,28.87,61.89,32.22,70.1985,5.47175,3.82925,55.17
1,41.45,26.35,47.07,42.154583333333335,28.87,61.89,32.22,68.982,5.81075,3.691,51.95
1,41.91,27.33,45.94,42.154583333333335,28.87,61.89,32.22,68.128,6.15875,3.25225,46.81
1,42.54,29.08,45.95,42.154583333333335,28.87,61.89,32.22,67.39675,6.437,2.551,45.99
1,43.85,32.65,44.2,42.154583333333335,28.87,61.89,32.22,65.8625,6.138,1.44525,46.87
1,48.17,47.01,45.74,42.154583333333335,28.87,61.89,32.22,65.612,5.9705,0.46075,47.95
1,53.91,53.33,49.58,42.154583333333335,28.87,61.89,32.22,67.24825,6.33575,0.03275,51.98
1,61.89,66.87,56.56,42.154583333333335,28.87,61.89,32.22,67.8215,6.34975,0.0,57.07
1,50.12,51.61,49.56,42.154583333333335,28.87,61.89,32.22,63.767,5.92175,0.0,46.0
1,40.09,41.51,41.52,42.154583333333335,28.87,61.89,32.22,59.624,5.994,0.0,36.95
1,37.16,32.72,36.36,42.154583333333335,28.87,61.89,32.22,55.907,5.6085,0.0,36.99
1,32.22,31.42,30.99,42.154583333333335,28.87,61.89,32.22,51.13675,4.9745,0.0,31.59
1,31.47,30.39,32.2,44.70208333333334,27.75,63.06,31.59,47.53425,4.0315,0.0,32.09
1,29.15,30.0,28.72,44.70208333333334,27.75,63.06,31.59,45.61125,3.87875,0.0,30.66
1,27.77,29.76,28.08,44.70208333333334,27.75,63.06,31.59,44.8415,4.17025,0.0,28.76
1,27.75,28.87,27.95,44.70208333333334,27.75,63.06,31.59,45.0665,4.3975,0.0,28.25
1,28.08,29.05,28.42,44.70208333333334,27.75,63.06,31.59,46.555,5.0595,0.0,28.09
1,30.47,31.7,34.76,44.70208333333334,27.75,63.06,31.59,50.2065,5.74875,0.0,29.31
1,41.49,43.98,46.49,44.70208333333334,27.75,63.06,31.59,58.52225,6.04675,0.0,36.93
1,55.08,52.62,55.7,44.70208333333334,27.75,63.06,31.59,65.3725,7.03775,0.008,51.9
1,63.06,56.6,59.84,44.70208333333334,27.75,63.06,31.59,67.9325,7.453,0.1945,50.41
1,61.21,53.94,61.14,44.70208333333334,27.75,63.06,31.59,68.65975,7.7385,0.84375,51.16
1,60.05,46.7,59.13,44.70208333333334,27.75,63.06,31.59,69.9315,8.14975,1.5935,57.91
1,61.95,43.97,56.0,44.70208333333334,27.75,63.06,31.59,70.88575,8.543,2.165,57.01
1,55.17,40.82,52.46,44.70208333333334,27.75,63.06,31.59,70.2195,8.85125,2.317,51.46
1,51.95,41.45,51.05,44.70208333333334,27.75,63.06,31.59,69.3285,9.2295,2.24325,50.0
1,46.81,41.91,50.78,44.70208333333334,27.75,63.06,31.59,68.30425,9.47975,1.90825,42.44
1,45.99,42.54,50.22,44.70208333333334,27.75,63.06,31.59,67.31625,9.33825,1.4495,36.08
1,46.87,43.85,50.0,44.70208333333334,27.75,63.06,31.59,65.80975,9.22175,0.75075,35.0
1,47.95,48.17,51.69,44.70208333333334,27.75,63.06,31.59,66.26375,9.34675,0.198,37.44
1,51.98,53.91,55.99,44.70208333333334,27.75,63.06,31.59,67.831,9.17075,0.0115,44.0
1,57.07,61.89,72.7,44.70208333333334,27.75,63.06,31.59,68.06875,8.836,0.0,47.97
1,46.0,50.12,58.04,44.70208333333334,27.75,63.06,31.59,64.11025,8.06725,0.0,36.07
1,36.95,40.09,43.98,44.70208333333334,27.75,63.06,31.59,59.95,7.05625,0.0,32.0
1,36.99,37.16,40.99,44.70208333333334,27.75,63.06,31.59,56.05975,6.3105,0.0,32.41
1,31.59,32.22,35.06,44.70208333333334,27.75,63.06,31.59,51.491,5.75825,0.0,29.1
1,32.09,31.47,33.12,39.85208333333333,28.09,57.91,29.1,47.877,5.23275,0.0,29.38
1,30.66,29.15,32.02,39.85208333333333,28.09,57.91,29.1,45.749,4.75325,0.0,29.03
1,28.76,27.77,30.26,39.85208333333333,28.09,57.91,29.1,44.7195,4.39575,0.0,28.06
1,28.25,27.75,28.22,39.85208333333333,28.09,57.91,29.1,45.0915,4.13725,0.0,29.48
1,28.09,28.08,30.47,39.85208333333333,28.09,57.91,29.1,46.6255,3.85,0.0,30.79
1,29.31,30.47,32.09,39.85208333333333,28.09,57.91,29.1,50.26675,3.887,0.0,30.73
1,36.93,41.49,46.62,39.85208333333333,28.09,57.91,29.1,58.25025,3.54175,0.0,45.86
1,51.9,55.08,55.48,39.85208333333333,28.09,57.91,29.1,65.181,3.50675,0.0095,61.8
1,50.41,63.06,61.04,39.85208333333333,28.09,57.91,29.1,67.79575,3.61675,0.2445,65.99
1,51.16,61.21,61.0,39.85208333333333,28.09,57.91,29.1,68.509,3.6475,0.875,65.99
1,57.91,60.05,55.09,39.85208333333333,28.09,57.91,29.1,69.755,3.44875,1.69325,66.23
1,57.01,61.95,52.93,39.85208333333333,28.09,57.91,29.1,70.21575,3.3355,2.42,61.0
1,51.46,55.17,50.85,39.85208333333333,28.09,57.91,29.1,63.83475,3.31825,2.87,54.7
1,50.0,51.95,47.8,39.85208333333333,28.09,57.91,29.1,67.255,3.43575,2.9285,52.37
1,42.44,46.81,46.8,39.85208333333333,28.09,57.91,29.1,65.65275,3.41,2.55375,55.0
1,36.08,45.99,45.17,39.85208333333333,28.09,57.91,29.1,64.4715,3.6005,1.76725,53.73
1,35.0,46.87,44.48,39.85208333333333,28.09,57.91,29.1,63.4355,3.73925,0.969,51.94
1,37.44,47.95,46.66,39.85208333333333,28.09,57.91,29.1,64.00075,3.86675,0.30125,55.17
1,44.0,51.98,49.56,39.85208333333333,28.09,57.91,29.1,65.651,3.98075,0.0215,59.87
1,47.97,57.07,55.44,39.85208333333333,28.09,57.91,29.1,65.591,3.97125,0.0,50.4
1,36.07,46.0,49.99,39.85208333333333,28.09,57.91,29.1,61.24675,3.849,0.0,44.8
1,32.0,36.95,40.07,39.85208333333333,28.09,57.91,29.1,57.24175,3.465,0.0,39.82
1,32.41,36.99,36.47,39.85208333333333,28.09,57.91,29.1,54.0685,3.25175,0.0,38.69
1,29.1,31.59,32.43,39.85208333333333,28.09,57.91,29.1,49.85975,3.02325,0.0,35.27
1,29.38,32.09,32.46,47.337500000000006,28.06,66.23,35.27,46.401,2.74725,0.0,34.19
1,29.03,30.66,28.53,47.337500000000006,28.06,66.23,35.27,44.14825,2.487,0.0,34.07
1,28.06,28.76,32.21,47.337500000000006,28.06,66.23,35.27,42.67425,2.26175,0.0,33.49
1,29.48,28.25,30.35,47.337500000000006,28.06,66.23,35.27,42.435,1.943,0.0,33.42
1,30.79,28.09,29.95,47.337500000000006,28.06,66.23,35.27,42.71325,1.69325,0.0,33.97
1,30.73,29.31,31.01,47.337500000000006,28.06,66.23,35.27,43.05375,1.64,0.0,32.34
1,45.86,36.93,32.88,47.337500000000006,28.06,66.23,35.27,44.50075,1.49225,0.0,32.13
1,61.8,51.9,36.0,47.337500000000006,28.06,66.23,35.27,47.95225,1.42425,0.011,35.06
1,65.99,50.41,42.9,47.337500000000006,28.06,66.23,35.27,51.589,1.16575,0.4865,46.3
1,65.99,51.16,43.97,47.337500000000006,28.06,66.23,35.27,54.71225,1.022,1.79275,48.13
1,66.23,57.91,42.92,47.337500000000006,28.06,66.23,35.27,56.611,0.85575,3.6195,48.28
1,61.0,57.01,39.13,47.337500000000006,28.06,66.23,35.27,57.57825,0.75,4.95925,46.52
1,54.7,51.46,29.42,47.337500000000006,28.06,66.23,35.27,56.76775,0.7455,5.78475,43.96
1,52.37,50.0,27.31,47.337500000000006,28.06,66.23,35.27,54.7105,0.65675,5.173,41.62
1,55.0,42.44,28.03,47.337500000000006,28.06,66.23,35.27,52.95075,0.59975,3.79775,38.96
1,53.73,36.08,28.94,47.337500000000006,28.06,66.23,35.27,52.29275,0.59625,2.6565,38.48
1,51.94,35.0,31.62,47.337500000000006,28.06,66.23,35.27,52.01,0.572,1.44425,39.18
1,55.17,37.44,36.14,47.337500000000006,28.06,66.23,35.27,53.38425,0.6255,0.411,42.6
1,59.87,44.0,42.97,47.337500000000006,28.06,66.23,35.27,56.1785,0.69125,0.02525,48.8
1,50.4,47.97,42.99,47.337500000000006,28.06,66.23,35.27,56.12825,0.84425,0.0,55.99
1,44.8,36.07,35.06,47.337500000000006,28.06,66.23,35.27,52.293,0.9055,0.0,47.21
1,39.82,32.0,30.07,47.337500000000006,28.06,66.23,35.27,49.48275,0.96375,0.0,41.81
1,38.69,32.41,29.06,47.337500000000006,28.06,66.23,35.27,48.1845,0.95,0.0,42.43
1,35.27,29.1,23.55,47.337500000000006,28.06,66.23,35.27,45.18075,0.91375,0.0,32.18
1,34.19,29.38,19.71,40.46333333333333,32.13,55.99,32.18,41.88675,0.92275,0.0,32.18
1,34.07,29.03,18.94,40.46333333333333,32.13,55.99,32.18,39.44275,0.94975,0.0,32.02
1,33.49,28.06,19.03,40.46333333333333,32.13,55.99,32.18,38.22825,1.04325,0.0,31.04
1,33.42,29.48,19.21,40.46333333333333,32.13,55.99,32.18,38.02775,1.14625,0.0,32.03
1,33.97,30.79,19.45,40.46333333333333,32.13,55.99,32.18,38.42775,1.34075,0.0,30.91
1,32.34,30.73,19.01,40.46333333333333,32.13,55.99,32.18,38.49325,1.45625,0.0,31.03
1,32.13,45.86,19.03,40.46333333333333,32.13,55.99,32.18,38.46525,1.6405,0.0,29.03
1,35.06,61.8,19.52,40.46333333333333,32.13,55.99,32.18,40.302,1.67425,0.0115,31.96
1,46.3,65.99,20.82,40.46333333333333,32.13,55.99,32.18,43.26,1.694,0.4025,32.98
1,48.13,65.99,20.62,40.46333333333333,32.13,55.99,32.18,46.75275,1.5515,1.534,35.06
1,48.28,66.23,20.2,40.46333333333333,32.13,55.99,32.18,49.44675,1.4485,3.2235,39.98
1,46.52,61.0,19.99,40.46333333333333,32.13,55.99,32.18,52.04,1.38175,4.714,41.94
1,43.96,54.7,16.5,40.46333333333333,32.13,55.99,32.18,51.5575,1.41875,5.39225,38.32
1,41.62,52.37,13.19,40.46333333333333,32.13,55.99,32.18,49.3805,1.35075,4.94175,38.38
1,38.96,55.0,12.89,40.46333333333333,32.13,55.99,32.18,47.87125,1.172,4.07975,36.2
1,38.48,53.73,13.1,40.46333333333333,32.13,55.99,32.18,47.41225,1.078,2.8385,33.56
1,39.18,51.94,16.57,40.46333333333333,32.13,55.99,32.18,47.4295,1.02,1.57175,35.01
1,42.6,55.17,23.35,40.46333333333333,32.13,55.99,32.18,49.26575,1.01825,0.49025,39.18
1,48.8,59.87,35.23,40.46333333333333,32.13,55.99,32.18,52.99225,1.1135,0.025,47.44
1,55.99,50.4,42.97,40.46333333333333,32.13,55.99,32.18,53.89775,1.2475,0.0,56.05
1,47.21,44.8,32.28,40.46333333333333,32.13,55.99,32.18,51.239,1.31275,0.0,51.71
1,41.81,39.82,29.13,40.46333333333333,32.13,55.99,32.18,49.25525,1.39425,0.0,45.66
1,42.43,38.69,31.2,40.46333333333333,32.13,55.99,32.18,48.7705,1.4095,0.0,42.81
1,32.18,35.27,23.78,40.46333333333333,32.13,55.99,32.18,45.68275,1.303,0.0,35.0
1,32.18,34.19,23.09,37.47833333333333,29.03,56.05,35.0,42.6875,1.3215,0.0,36.72
1,32.02,34.07,19.6,37.47833333333333,29.03,56.05,35.0,40.853,1.322,0.0,34.43
1,31.04,33.49,19.78,37.47833333333333,29.03,56.05,35.0,40.19675,1.25875,0.0,34.15
1,32.03,33.42,19.47,37.47833333333333,29.03,56.05,35.0,40.89425,1.08825,0.0,32.59
1,30.91,33.97,19.64,37.47833333333333,29.03,56.05,35.0,42.78175,1.0815,0.0,32.34
1,31.03,32.34,26.14,37.47833333333333,29.03,56.05,35.0,47.03125,1.096,0.0,35.15
1,29.03,32.13,40.73,37.47833333333333,29.03,56.05,35.0,56.25775,1.19,0.0,47.74
1,31.96,35.06,49.15,37.47833333333333,29.03,56.05,35.0,63.77625,1.24275,0.00775,60.01
1,32.98,46.3,49.88,37.47833333333333,29.03,56.05,35.0,66.54475,1.211,0.41525,66.32
1,35.06,48.13,42.0,37.47833333333333,29.03,56.05,35.0,66.92975,1.0645,1.75325,69.68
1,39.98,48.28,32.23,37.47833333333333,29.03,56.05,35.0,68.0295,0.897,3.4745,61.67
1,41.94,46.52,28.06,37.47833333333333,29.03,56.05,35.0,69.05625,0.79775,5.0255,59.9
1,38.32,43.96,26.4,37.47833333333333,29.03,56.05,35.0,68.0105,0.755,6.1785,60.0
1,38.38,41.62,26.35,37.47833333333333,29.03,56.05,35.0,67.1755,0.69425,6.48625,59.59
1,36.2,38.96,27.33,37.47833333333333,29.03,56.05,35.0,66.14125,0.71075,5.92825,57.19
1,33.56,38.48,29.08,37.47833333333333,29.03,56.05,35.0,64.99425,0.76175,4.482,55.63
1,35.01,39.18,32.65,37.47833333333333,29.03,56.05,35.0,63.36825,0.78725,2.5595,54.32
1,39.18,42.6,47.01,37.47833333333333,29.03,56.05,35.0,63.66825,0.79575,0.82475,55.8
1,47.44,48.8,53.33,37.47833333333333,29.03,56.05,35.0,65.8025,0.858,0.04575,60.17
1,56.05,55.99,66.87,37.47833333333333,29.03,56.05,35.0,66.7385,0.87175,0.0,69.47
1,51.71,47.21,51.61,37.47833333333333,29.03,56.05,35.0,62.71625,0.72825,0.0,57.84
1,45.66,41.81,41.51,37.47833333333333,29.03,56.05,35.0,58.90175,0.67125,0.0,43.5
1,42.81,42.43,32.72,37.47833333333333,29.03,56.05,35.0,55.66625,0.63475,0.0,38.22
1,35.0,32.18,31.42,37.47833333333333,29.03,56.05,35.0,50.92575,0.55175,0.0,34.86
1,36.72,32.18,30.39,50.72041666666666,32.34,69.68,34.86,47.005,0.50075,0.0,33.02
1,34.43,32.02,30.0,50.72041666666666,32.34,69.68,34.86,44.775,0.5215,0.0,31.77
1,34.15,31.04,29.76,50.72041666666666,32.34,69.68,34.86,44.01375,0.5655,0.0,30.5
1,32.59,32.03,28.87,50.72041666666666,32.34,69.68,34.86,44.6065,0.56375,0.0,29.86
1,32.34,30.91,29.05,50.72041666666666,32.34,69.68,34.86,46.14775,0.5615,0.0,31.93
1,35.15,31.03,31.7,50.72041666666666,32.34,69.68,34.86,49.67875,0.67075,0.0,33.91
1,47.74,29.03,43.98,50.72041666666666,32.34,69.68,34.86,57.9265,0.76775,0.0,43.4
1,60.01,31.96,52.62,50.72041666666666,32.34,69.68,34.86,64.93275,0.829,0.005,58.64
1,66.32,32.98,56.6,50.72041666666666,32.34,69.68,34.86,67.0615,0.87675,0.44575,65.56
1,69.68,35.06,53.94,50.72041666666666,32.34,69.68,34.86,67.356,0.88525,1.965,64.74
1,61.67,39.98,46.7,50.72041666666666,32.34,69.68,34.86,68.4335,0.8385,3.93925,62.01
1,59.9,41.94,43.97,50.72041666666666,32.34,69.68,34.86,69.1225,0.75125,5.45625,60.26
1,60.0,38.32,40.82,50.72041666666666,32.34,69.68,34.86,68.41425,0.83925,6.40725,55.99
1,59.59,38.38,41.45,50.72041666666666,32.34,69.68,34.86,67.768,1.05625,6.267,54.0
1,57.19,36.2,41.91,50.72041666666666,32.34,69.68,34.86,66.51725,1.2475,5.0275,54.6
1,55.63,33.56,42.54,50.72041666666666,32.34,69.68,34.86,65.24825,1.302,3.37475,53.19
1,54.32,35.01,43.85,50.72041666666666,32.34,69.68,34.86,64.15975,1.4495,1.8375,52.73
1,55.8,39.18,48.17,50.72041666666666,32.34,69.68,34.86,63.956,1.5175,0.4515,54.26
1,60.17,47.44,53.91,50.72041666666666,32.34,69.68,34.86,66.4175,1.70225,0.01975,60.42
1,69.47,56.05,61.89,50.72041666666666,32.34,69.68,34.86,66.95625,1.91075,0.0,66.98
1,57.84,51.71,50.12,50.72041666666666,32.34,69.68,34.86,62.91725,1.90325,0.0,51.05
1,43.5,45.66,40.09,50.72041666666666,32.34,69.68,34.86,59.12425,1.72375,0.0,40.5
1,38.22,42.81,37.16,50.72041666666666,32.34,69.68,34.86,55.549,1.655,0.0,38.43
1,34.86,35.0,32.22,50.72041666666666,32.34,69.68,34.86,51.00925,1.645,0.0,33.92
1,33.02,36.72,31.47,48.40291666666668,29.86,66.98,33.92,47.277,1.65825,0.0,32.34
1,31.77,34.43,29.15,48.40291666666668,29.86,66.98,33.92,44.983,1.703,0.0,31.1
1,30.5,34.15,27.77,48.40291666666668,29.86,66.98,33.92,44.14875,1.842,0.0,29.48
1,29.86,32.59,27.75,48.40291666666668,29.86,66.98,33.92,44.63425,1.989,0.0,29.14
1,31.93,32.34,28.08,48.40291666666668,29.86,66.98,33.92,46.425,2.068,0.0,31.27
1,33.91,35.15,30.47,48.40291666666668,29.86,66.98,33.92,49.778,2.236,0.0,32.41
1,43.4,47.74,41.49,48.40291666666668,29.86,66.98,33.92,58.11225,2.71275,0.0,36.93
1,58.64,60.01,55.08,48.40291666666668,29.86,66.98,33.92,64.779,3.27,0.01025,54.24
1,65.56,66.32,63.06,48.40291666666668,29.86,66.98,33.92,66.86825,3.64725,0.4635,61.96
1,64.74,69.68,61.21,48.40291666666668,29.86,66.98,33.92,67.0905,3.86825,2.01475,57.69
1,62.01,61.67,60.05,48.40291666666668,29.86,66.98,33.92,68.00825,3.8325,4.1445,53.61
1,60.26,59.9,61.95,48.40291666666668,29.86,66.98,33.92,69.01125,4.108,5.836,52.76
1,55.99,60.0,55.17,48.40291666666668,29.86,66.98,33.92,67.704,4.69325,6.86375,46.37
1,54.0,59.59,51.95,48.40291666666668,29.86,66.98,33.92,67.0135,5.3915,7.4445,44.03
1,54.6,57.19,46.81,48.40291666666668,29.86,66.98,33.92,65.732,5.744,6.56675,43.31
1,53.19,55.63,45.99,48.40291666666668,29.86,66.98,33.92,64.89775,5.9265,5.009,42.09
1,52.73,54.32,46.87,48.40291666666668,29.86,66.98,33.92,63.3735,5.91025,2.9435,39.34
1,54.26,55.8,47.95,48.40291666666668,29.86,66.98,33.92,63.66925,5.98575,0.823,46.18
1,60.42,60.17,51.98,48.40291666666668,29.86,66.98,33.92,66.57275,6.5075,0.02925,47.93
1,66.98,69.47,57.07,48.40291666666668,29.86,66.98,33.92,67.42925,7.43625,0.0,47.31
1,51.05,57.84,46.0,48.40291666666668,29.86,66.98,33.92,63.5105,8.31175,0.0,38.25
1,40.5,43.5,36.95,48.40291666666668,29.86,66.98,33.92,59.38625,8.71925,0.0,36.02
1,38.43,38.22,36.99,48.40291666666668,29.86,66.98,33.92,56.0785,8.7065,0.0,36.08
1,33.92,34.86,31.59,48.40291666666668,29.86,66.98,33.92,51.28375,8.696,0.0,30.85
1,32.34,33.02,32.09,41.69541666666666,29.14,61.96,30.85,47.80175,9.1375,0.0,27.38
1,31.1,31.77,30.66,41.69541666666666,29.14,61.96,30.85,45.525,9.21225,0.0,26.49
1,29.48,30.5,28.76,41.69541666666666,29.14,61.96,30.85,44.5995,9.1315,0.0,26.3
1,29.14,29.86,28.25,41.69541666666666,29.14,61.96,30.85,45.395,9.26175,0.0,27.13
1,31.27,31.93,28.09,41.69541666666666,29.14,61.96,30.85,46.9535,9.528,0.0,27.92
1,32.41,33.91,29.31,41.69541666666666,29.14,61.96,30.85,50.849,10.3025,0.0,29.03
1,36.93,43.4,36.93,41.69541666666666,29.14,61.96,30.85,59.4975,10.632,0.0,35.92
1,54.24,58.64,51.9,41.69541666666666,29.14,61.96,30.85,66.15575,10.85425,0.005,46.95
1,61.96,65.56,50.41,41.69541666666666,29.14,61.96,30.85,68.058,10.8705,0.49575,46.59
1,57.69,64.74,51.16,41.69541666666666,29.14,61.96,30.85,67.37425,10.35725,2.26925,46.95
1,53.61,62.01,57.91,41.69541666666666,29.14,61.96,30.85,67.7395,9.9405,4.471,45.83
1,52.76,60.26,57.01,41.69541666666666,29.14,61.96,30.85,68.6265,9.834,6.48425,46.94
1,46.37,55.99,51.46,41.69541666666666,29.14,61.96,30.85,68.467,10.048,7.2125,45.87
1,44.03,54.0,50.0,41.69541666666666,29.14,61.96,30.85,67.49575,10.372,6.02175,46.2
1,43.31,54.6,42.44,41.69541666666666,29.14,61.96,30.85,66.15975,10.54725,4.766,45.0
1,42.09,53.19,36.08,41.69541666666666,29.14,61.96,30.85,65.1605,10.95375,3.075,41.72
1,39.34,52.73,35.0,41.69541666666666,29.14,61.96,30.85,63.96925,11.24125,1.57175,36.09
1,46.18,54.26,37.44,41.69541666666666,29.14,61.96,30.85,64.63175,11.8355,0.38725,38.93
1,47.93,60.42,44.0,41.69541666666666,29.14,61.96,30.85,66.77575,12.13225,0.01325,41.98
1,47.31,66.98,47.97,41.69541666666666,29.14,61.96,30.85,67.479,12.4435,0.0,41.71
1,38.25,51.05,36.07,41.69541666666666,29.14,61.96,30.85,63.7815,13.011,0.0,36.03
1,36.02,40.5,32.0,41.69541666666666,29.14,61.96,30.85,59.97025,12.787,0.0,32.19
1,36.08,38.43,32.41,41.69541666666666,29.14,61.96,30.85,56.2965,12.35925,0.0,29.81
1,30.85,33.92,29.1,41.69541666666666,29.14,61.96,30.85,51.801,11.86175,0.0,23.98
1,27.38,32.34,29.38,37.20583333333334,23.98,46.95,23.98,47.728,11.2625,0.0,27.28
1,26.49,31.1,29.03,37.20583333333334,23.98,46.95,23.98,45.47625,11.0605,0.0,24.94
1,26.3,29.48,28.06,37.20583333333334,23.98,46.95,23.98,44.51675,11.2725,0.0,23.76
1,27.13,29.14,29.48,37.20583333333334,23.98,46.95,23.98,45.052,10.99175,0.0,23.97
1,27.92,31.27,30.79,37.20583333333334,23.98,46.95,23.98,46.62725,10.58175,0.0,27.15
1,29.03,32.41,30.73,37.20583333333334,23.98,46.95,23.98,50.199,10.51675,0.0,28.91
1,35.92,36.93,45.86,37.20583333333334,23.98,46.95,23.98,58.3405,10.2675,0.0,36.2
1,46.95,54.24,61.8,37.20583333333334,23.98,46.95,23.98,65.136,9.78525,0.003,47.95
1,46.59,61.96,65.99,37.20583333333334,23.98,46.95,23.98,67.1255,9.289,0.6295,46.95
1,46.95,57.69,65.99,37.20583333333334,23.98,46.95,23.98,66.92725,8.33525,3.26575,48.0
1,45.83,53.61,66.23,37.20583333333334,23.98,46.95,23.98,60.623,7.4625,6.8505,46.98
1,46.94,52.76,61.0,37.20583333333334,23.98,46.95,23.98,60.105,7.906,10.0625,44.72
1,45.87,46.37,54.7,37.20583333333334,23.98,46.95,23.98,61.18325,9.23925,11.31575,35.04
1,46.2,44.03,52.37,37.20583333333334,23.98,46.95,23.98,62.15225,9.3735,10.5695,32.37
1,45.0,43.31,55.0,37.20583333333334,23.98,46.95,23.98,64.30875,8.12275,8.736,31.68
1,41.72,42.09,53.73,37.20583333333334,23.98,46.95,23.98,62.61825,6.76575,6.39475,34.29
1,36.09,39.34,51.94,37.20583333333334,23.98,46.95,23.98,61.19525,5.14925,3.40375,41.91
1,38.93,46.18,55.17,37.20583333333334,23.98,46.95,23.98,61.19775,3.85775,0.8415,45.12
1,41.98,47.93,59.87,37.20583333333334,23.98,46.95,23.98,64.3985,3.664,0.0255,54.01
1,41.71,47.31,50.4,37.20583333333334,23.98,46.95,23.98,65.00475,3.8765,0.0,55.17
1,36.03,38.25,44.8,37.20583333333334,23.98,46.95,23.98,60.74225,4.11775,0.0,43.17
1,32.19,36.02,39.82,37.20583333333334,23.98,46.95,23.98,56.80675,4.023,0.0,39.94
1,29.81,36.08,38.69,37.20583333333334,23.98,46.95,23.98,53.6485,3.83275,0.0,35.16
1,23.98,30.85,35.27,37.20583333333334,23.98,46.95,23.98,49.52975,3.667,0.0,32.15
1,27.28,27.38,34.19,37.78416666666666,23.76,55.17,32.15,46.3615,3.69025,0.0,32.08
1,24.94,26.49,34.07,37.78416666666666,23.76,55.17,32.15,43.8545,3.898,0.0,32.3
1,23.76,26.3,33.49,37.78416666666666,23.76,55.17,32.15,42.384,4.0995,0.0,30.07
