X0,DA_Forecast,ID*,L,W,S,Intraday
1,32.98,43.4002232242262,43.26,1.694,0.4025,36.0654224806201
1,35.06,48.5317969171715,46.75275,1.5515,1.534,37.8006651162791
1,39.98,50.5762046962736,49.44675,1.4485,3.2235,42.3784283656697
1,41.94,46.52,52.04,1.38175,4.714,42.2056461552473
1,38.32,43.96,51.5575,1.41875,5.39225,40.2146625034125
1,38.38,41.62,49.3805,1.35075,4.94175,37.5658217132767
1,36.2,38.96,47.87125,1.172,4.07975,35.5671849371435
1,33.56,38.48,47.41225,1.078,2.8385,35.6231727464767
1,35.01,39.18,47.4295,1.02,1.57175,38.0550232835376
1,39.18,42.6,49.26575,1.01825,0.49025,41.7168758118481
1,47.44,48.8,52.99225,1.1135,0.025,48.4272560536377
1,56.05,55.99,53.89775,1.2475,0.0,51.8991324291194
1,51.71,47.21,51.239,1.31275,0.0,49.7024204139626
1,45.66,41.81,49.25525,1.39425,0.0,45.8735651758714
1,42.81,42.43,48.7705,1.4095,0.0,42.198479672841
1,35.0,32.18,45.68275,1.303,0.0,35.6058139959803
1,36.72,34.9160219188618,42.6875,1.3215,0.0,36.0826733093068
1,34.43,36.1618994560449,40.853,1.322,0.0,35.3037660098522
1,34.15,34.9782115653661,40.19675,1.25875,0.0,34.8814837905237
1,32.59,35.3060159817352,40.89425,1.08825,0.0,33.4379062243689
1,32.34,32.4880646146796,42.78175,1.0815,0.0,31.9793208859601
1,35.15,31.0105435008666,47.03125,1.096,0.0,36.9248820955736
1,47.74,31.6307243916242,56.25775,1.19,0.0,43.2852588529167
1,60.01,34.9992269817824,63.77625,1.24275,0.00775,53.6575320101106
1,66.32,36.0654224806201,66.54475,1.211,0.41525,53.5636985393766
1,69.68,37.8006651162791,66.92975,1.0645,1.75325,56.2477370177622
1,61.67,42.3784283656697,68.0295,0.897,3.4745,55.4585177324218
1,59.9,41.94,69.05625,0.79775,5.0255,55.2862351630867
1,60.0,38.32,68.0105,0.755,6.1785,56.0738607977438
1,59.59,38.38,67.1755,0.69425,6.48625,57.3160848254071
1,57.19,36.2,66.14125,0.71075,5.92825,55.4776800166875
1,55.63,33.56,64.99425,0.76175,4.482,52.399906093679
1,54.32,35.01,63.36825,0.78725,2.5595,49.1158902924381
1,55.8,39.18,63.66825,0.79575,0.82475,49.2331392825946
1,60.17,47.44,65.8025,0.858,0.04575,53.2645083173022
1,69.47,56.05,66.7385,0.87175,0.0,58.5753427481703
1,57.84,51.71,62.71625,0.72825,0.0,49.6868748461223
1,43.5,45.66,58.90175,0.67125,0.0,39.2523051307351
1,38.22,42.81,55.66625,0.63475,0.0,38.4307893168644
1,34.86,35.0,50.92575,0.55175,0.0,32.4296453859208
1,33.02,36.0826733093068,47.005,0.50075,0.0,29.8555831599559
1,31.77,35.3037660098522,44.775,0.5215,0.0,28.804986914109
1,30.5,34.8814837905237,44.01375,0.5655,0.0,28.4279011747608
1,29.86,33.4379062243689,44.6065,0.56375,0.0,28.4455307555276
1,31.93,31.9793208859601,46.14775,0.5615,0.0,29.7042542174712
1,33.91,36.9248820955736,49.67875,0.67075,0.0,29.7607988396742
1,43.4,43.2852588529167,57.9265,0.76775,0.0,35.8447841072283
1,58.64,53.6575320101106,64.93275,0.829,0.005,47.2325240815412
1,65.56,53.5636985393766,67.0615,0.87675,0.44575,52.6004100021556
1,64.74,56.2477370177622,67.356,0.88525,1.965,52.631711581649
1,62.01,55.4585177324218,68.4335,0.8385,3.93925,49.8362138253091
1,60.26,59.9,69.1225,0.75125,5.45625,45.5386215636576
1,55.99,60.0,68.41425,0.83925,6.40725,42.5327553409727
1,54.0,59.59,67.768,1.05625,6.267,40.4815062400815
1,54.6,57.19,66.51725,1.2475,5.0275,38.0983727657447
1,53.19,55.63,65.24825,1.302,3.37475,40.0147720224348
1,52.73,54.32,64.15975,1.4495,1.8375,46.0251636129485
1,54.26,55.8,63.956,1.5175,0.4515,48.2234834460662
1,60.42,60.17,66.4175,1.70225,0.01975,52.3218726860806
1,66.98,69.47,66.95625,1.91075,0.0,59.9942525191344
1,51.05,57.84,62.91725,1.90325,0.0,48.7907291867257
1,40.5,43.5,59.12425,1.72375,0.0,44.8202325807707
1,38.43,38.22,55.549,1.655,0.0,38.5186224644263
1,33.92,34.86,51.00925,1.645,0.0,34.1185530789573
1,32.34,29.8555831599559,47.277,1.65825,0.0,28.5754421932787
1,31.1,28.804986914109,44.983,1.703,0.0,29.4348712656165
1,29.48,28.4279011747608,44.14875,1.842,0.0,28.1949097744361
1,29.14,28.4455307555276,44.63425,1.989,0.0,27.814245043213
1,31.27,29.7042542174712,46.425,2.068,0.0,30.6160337595908
1,32.41,29.7607988396742,49.778,2.236,0.0,34.4311021080369
1,36.93,35.8447841072283,58.11225,2.71275,0.0,33.1307083782812
1,54.24,47.2325240815412,64.779,3.27,0.01025,49.2488672682361
1,61.96,52.6004100021556,66.86825,3.64725,0.4635,52.5999981019265
1,57.69,52.631711581649,67.0905,3.86825,2.01475,52.4507142666915
1,53.61,49.8362138253091,68.00825,3.8325,4.1445,50.3467425096847
1,52.76,60.26,69.01125,4.108,5.836,49.5965672534879
1,46.37,55.99,67.704,4.69325,6.86375,42.9577803945724
1,44.03,54.0,67.0135,5.3915,7.4445,41.826586576447
1,43.31,54.6,65.732,5.744,6.56675,39.8240653495441
1,42.09,53.19,64.89775,5.9265,5.009,38.5954453071729
1,39.34,52.73,63.3735,5.91025,2.9435,37.1946968835726
1,46.18,54.26,63.66925,5.98575,0.823,44.7099965551181
1,47.93,60.42,66.57275,6.5075,0.02925,47.652859708855
1,47.31,66.98,67.42925,7.43625,0.0,49.0452009085925
1,38.25,51.05,63.5105,8.31175,0.0,42.9172637919151
1,36.02,40.5,59.38625,8.71925,0.0,39.2909925432564
1,36.08,38.43,56.0785,8.7065,0.0,39.968698933204
1,30.85,33.92,51.28375,8.696,0.0,33.5431650305612
1,27.38,28.5754421932787,47.80175,9.1375,0.0,35.3375950077128
1,26.49,29.4348712656165,45.525,9.21225,0.0,34.3497717226364
1,26.3,28.1949097744361,44.5995,9.1315,0.0,32.2871586059744
1,27.13,27.814245043213,45.395,9.26175,0.0,31.4074863968149
1,27.92,30.6160337595908,46.9535,9.528,0.0,31.1818424581657
1,29.03,34.4311021080369,50.849,10.3025,0.0,33.4290557766237
1,35.92,33.1307083782812,59.4975,10.632,0.0,44.8531934447301
1,46.95,49.2488672682361,66.15575,10.85425,0.005,52.1588306888736
1,46.59,52.5999981019265,68.058,10.8705,0.49575,52.1814152613435
1,46.95,52.4507142666915,67.37425,10.35725,2.26925,50.8398469980633
1,45.83,50.3467425096847,67.7395,9.9405,4.471,46.6383190256072
1,46.94,52.76,68.6265,9.834,6.48425,42.4072755355448
1,45.87,46.37,68.467,10.048,7.2125,39.0064316696099
1,46.2,44.03,67.49575,10.372,6.02175,37.3421575494939
1,45.0,43.31,66.15975,10.54725,4.766,39.9722386647746
1,41.72,42.09,65.1605,10.95375,3.075,40.5418916742599
1,36.09,39.34,63.96925,11.24125,1.57175,41.4900475395092
1,38.93,46.18,64.63175,11.8355,0.38725,44.1294187066905
1,41.98,47.93,66.77575,12.13225,0.01325,49.5860937131476
1,41.71,47.31,67.479,12.4435,0.0,47.7570303749407
1,36.03,38.25,63.7815,13.011,0.0,44.7776261471583
1,32.19,36.02,59.97025,12.787,0.0,38.7199843340549
1,29.81,36.08,56.2965,12.35925,0.0,35.9362689220891
1,23.98,30.85,51.801,11.86175,0.0,35.1148871145995
1,27.28,35.3375950077128,47.728,11.2625,0.0,33.8227927158273
1,24.94,34.3497717226364,45.47625,11.0605,0.0,32.7894193031638
1,23.76,32.2871586059744,44.51675,11.2725,0.0,30.7292519440866
1,23.97,31.4074863968149,45.052,10.99175,0.0,30.6698880260843
1,27.15,31.1818424581657,46.62725,10.58175,0.0,32.4513842455415
1,28.91,33.4290557766237,50.199,10.51675,0.0,36.5212670489771
1,36.2,44.8531934447301,58.3405,10.2675,0.0,45.1653169942684
1,47.95,52.1588306888736,65.136,9.78525,0.003,53.9927984644914
1,46.95,52.1814152613435,67.1255,9.289,0.6295,59.4853153064569
1,48.0,50.8398469980633,66.92725,8.33525,3.26575,59.2203279645191
1,46.98,46.6383190256072,60.623,7.4625,6.8505,52.3220913737104
1,44.72,46.94,60.105,7.906,10.0625,45.7280658079156
1,35.04,45.87,61.18325,9.23925,11.31575,35.327906305971
1,32.37,46.2,62.15225,9.3735,10.5695,31.3457315052323
1,31.68,45.0,64.30875,8.12275,8.736,32.1383795323174
1,34.29,41.72,62.61825,6.76575,6.39475,39.4339329172183
1,41.91,36.09,61.19525,5.14925,3.40375,46.9922132172695
1,45.12,38.93,61.19775,3.85775,0.8415,47.9831743813402
1,54.01,41.98,64.3985,3.664,0.0255,56.2295463019208
1,55.17,41.71,65.00475,3.8765,0.0,60.0776183528592
1,43.17,36.03,60.74225,4.11775,0.0,47.6877523198832
1,39.94,32.19,56.80675,4.023,0.0,42.2463890470521
1,35.16,29.81,53.6485,3.83275,0.0,40.1810570478941
1,32.15,23.98,49.52975,3.667,0.0,36.8132180746562
1,32.08,33.8227927158273,46.3615,3.69025,0.0,34.6301642822917
1,32.3,32.7894193031638,43.8545,3.898,0.0,35.3600537932126
1,30.07,30.7292519440866,42.384,4.0995,0.0,33.1794513148543
1,31.48,30.6698880260843,42.532,4.41525,0.0,33.3147031723049
1,30.1,32.4513842455415,42.6905,4.3835,0.0,33.6747487939758
1,30.05,36.5212670489771,42.79575,4.37925,0.0,32.862339069471
1,33.46,45.1653169942684,44.5195,4.7265,0.0,35.0173451968758
1,37.2,53.9927984644914,48.25425,5.0435,0.0035,40.7059940495868
1,40.02,59.4853153064569,51.74125,5.254,0.80025,43.147970809213
1,40.03,59.2203279645191,54.5735,5.25575,3.297,43.4939837183718
1,35.95,52.3220913737104,55.9845,4.799,6.212,39.6991670566214
1,30.5,44.72,56.68475,4.44925,9.33075,36.3081361239729
1,27.89,35.04,56.04,4.631,11.562,34.5466698005839
1,27.94,32.37,53.76525,4.896,11.47825,32.5030170728903
1,25.48,31.68,51.7555,4.7535,10.13375,32.210859166011
1,27.7,34.29,51.11775,4.67175,7.69075,33.6057451778446
1,31.08,41.91,50.7895,4.75675,4.005,35.7050824544235
1,37.22,45.12,52.1165,5.0505,0.75175,41.0697323405112
1,44.92,54.01,55.8675,6.59825,0.0195,51.7297009643802
1,44.98,55.17,56.099,7.882,0.0,50.365022755306
1,34.73,43.17,52.56875,8.663,0.0,41.9433255349223
1,30.0,39.94,49.68925,9.101,0.0,35.9562161126952
1,28.09,35.16,48.0695,9.26175,0.0,32.4523093995561
1,24.09,32.15,44.71075,8.6695,0.0,33.8877833089312
1,28.76,34.6301642822917,41.34375,8.2095,0.0,36.3256848497431
1,27.08,35.3600537932126,39.128,7.925,0.0,34.7707465081724
1,25.07,33.1794513148543,37.80775,7.44075,0.0,33.5259216347167
1,25.84,33.3147031723049,37.27575,6.7925,0.0,28.2695477284329
1,23.86,33.6747487939758,37.496,6.64775,0.0,30.8852525252525
1,25.05,32.862339069471,37.6065,6.312,0.0,34.4170547372483
1,25.46,35.0173451968758,38.97875,6.42725,0.008,35.5162961376455
1,30.9,40.7059940495868,41.66275,6.419,0.4925,36.3694752506266
1,32.09,43.147970809213,45.64925,6.06975,2.02375,39.3481295041411
1,32.05,43.4939837183718,48.4495,5.474,4.07525,40.5059433372899
1,31.97,39.6991670566214,50.38425,5.38975,5.82825,40.4564717618171
1,32.04,30.5,52.333,5.61175,7.03425,39.5356722335696
1,29.04,27.89,51.38975,5.90325,7.12925,36.2071225079715
1,25.49,27.94,48.99825,5.6415,6.138,33.8458111209179
1,30.05,25.48,47.41325,4.70075,4.50925,35.4416105070766
1,32.07,27.7,46.7325,3.3715,2.491,37.2222996490553
1,36.2,31.08,47.5295,2.3525,0.623,40.4417910154812
1,47.91,37.22,52.072,2.0895,0.02325,50.2852613688785
1,53.93,44.92,54.44475,1.88375,0.0,50.9404553775744
1,52.14,44.98,52.67325,1.83425,0.0,52.0690235096558
1,44.92,34.73,50.08575,1.86675,0.0,43.4737404493101
1,41.02,30.0,48.3295,1.9605,0.0,39.1639167681519
1,43.05,28.09,47.90575,1.996,0.0,37.3204691602675
1,32.08,24.09,44.60575,1.93125,0.0,32.9548076923077
1,32.29,36.3256848497431,41.97675,2.014,0.0,29.7184969599428
1,32.23,34.7707465081724,40.4945,2.22225,0.0,28.757098972738
1,32.07,33.5259216347167,40.221,2.4715,0.0,29.449211001642
1,31.09,28.2695477284329,36.22075,2.8745,0.0,27.1405732617337
1,31.73,30.8852525252525,43.19375,3.458,0.0,27.4650064078402
1,35.1,34.4170547372483,47.788,4.156,0.0,28.4937529564355
1,43.89,35.5162961376455,57.29625,4.73625,0.00725,39.9192373195113
1,53.1,36.3694752506266,62.9365,5.38575,0.77175,47.0738135670178
1,52.18,39.3481295041411,65.24425,5.40625,3.36975,47.5660441576517
1,49.11,40.5059433372899,65.538,4.52275,6.88225,42.6362800691091
1,41.03,40.4564717618171,66.4425,3.8275,10.2785,38.6394078700386
1,40.03,32.04,66.953,3.88175,12.76675,37.5822051300789
1,36.12,29.04,66.061,3.94425,13.674,35.0999811889973
1,32.88,25.49,64.9875,3.98725,12.883,33.2387797229169
1,36.98,30.05,63.737,3.97475,10.0885,35.7183690836514
1,44.97,32.07,63.108,4.10875,5.63775,43.7679732085056
1,48.59,36.2,62.53975,4.9085,1.27275,52.7553418563923
1,53.74,47.91,66.70325,7.433,0.024,61.0042642572713
1,55.0,53.93,68.695,9.679,0.0,63.8963702140488
1,42.52,52.14,66.80925,10.605,0.0,47.8292978824582
1,34.63,44.92,62.3445,10.75875,0.0,42.2708019798429
1,30.65,41.02,58.266,10.58975,0.0,33.8863898950071
1,29.51,43.05,55.115,10.3155,0.0,34.802558411215
1,29.08,32.08,50.368,9.7335,0.0,32.19913017265
1,28.56,29.7184969599428,47.10225,9.1085,0.0,31.0833032536858
1,29.09,28.757098972738,45.49675,8.602,0.0,32.6209863185192
1,28.2,29.449211001642,44.523,8.28925,0.0,33.5248330693697
1,28.5,27.1405732617337,45.25325,8.224,0.0,33.0695952926141
1,29.03,27.4650064078402,46.94675,8.09125,0.0,32.714306186648
1,30.9,28.4937529564355,50.794,7.74675,0.0,32.8299491427673
1,38.44,39.9192373195113,58.797,7.47,0.005,40.9828048264183
1,46.67,47.0738135670178,64.29875,7.01075,0.67575,50.9473643228861
1,50.88,47.5660441576517,66.20325,5.62375,3.0895,50.462142097803
1,49.54,42.6362800691091,66.53625,3.771,6.261,52.0727365491651
1,48.65,38.6394078700386,67.3,2.86825,8.95475,54.2305117866005
1,47.68,40.03,68.265,2.8525,10.71575,51.8842757202476
1,39.91,36.12,67.1065,3.11375,11.1595,48.7220457385654
1,40.05,32.88,66.26875,3.7085,10.3615,47.5582934237837
1,39.9,36.98,65.0835,4.19325,8.029,46.6478802627486
1,47.91,44.97,64.20575,4.49975,4.30675,51.4661885679879
1,49.18,48.59,63.757,5.5675,0.86975,55.2018679827267
1,54.1,53.74,67.9015,7.53575,0.02,60.5562856855818
1,54.07,55.0,69.1435,9.19075,0.0,61.4216877282284
1,47.93,42.52,67.25725,9.88875,0.0,50.9886320495438
1,40.04,34.63,62.93775,9.679,0.0,42.9793197987159
1,36.51,30.65,59.08225,9.37775,0.0,38.3686681517088
1,32.07,29.51,55.43475,8.83925,0.0,32.8602567359765
1,31.04,29.08,50.35075,8.42,0.0,32.382196128665
1,32.92,31.0833032536858,47.18225,8.1485,0.0,31.7638064516129
1,31.21,32.6209863185192,45.2705,7.93525,0.0,29.7617062734894
1,30.32,33.5248330693697,44.462,8.024,0.0,28.4357407407407
1,29.08,33.0695952926141,45.195,8.23825,0.0,25.1366766618997
1,30.71,32.714306186648,47.157,8.55825,0.0,26.924133263925
1,30.85,32.8299491427673,50.84,8.7185,0.0,31.2953223593964
1,35.71,40.9828048264183,58.8215,8.806,0.00425,35.2298047891723
1,47.19,50.9473643228861,64.38175,8.90225,0.51675,41.5914808748008
1,46.91,50.462142097803,66.386,8.17,2.276,44.0234893635533
1,46.99,52.0727365491651,66.92425,7.229,4.7565,42.9250477341688
1,39.93,54.2305117866005,67.872,6.35725,7.02975,42.8244262295082
1,36.4,47.68,68.701,5.72725,8.49225,42.3166522398966
1,36.14,39.91,67.823,5.2985,9.007,41.039151694792
1,37.42,40.05,66.7765,5.43625,8.29675,42.1948731346089
1,46.29,39.9,65.82875,5.83575,6.15225,43.8815262197807
1,49.98,47.91,65.34125,5.97625,3.33675,45.6185335542668
1,51.99,49.18,64.89825,6.16675,0.70525,47.2203679525223
1,60.63,54.1,68.5705,6.77925,0.01375,56.9527794750501
1,69.74,54.07,69.48325,6.963,0.0,62.1026155759613
1,54.58,47.93,67.25275,6.7825,0.0,53.2692770701761
1,49.61,40.04,63.09225,6.39525,0.0,53.1750306292927
1,45.0,36.51,59.2695,5.9225,0.0,48.4498743872549
1,38.64,32.07,55.78725,5.24275,0.0,40.5685455394675
1,34.47,31.04,51.1535,4.6485,0.0,38.662652014652
1,35.44,31.7638064516129,47.1695,4.27625,0.0,33.0561485354246
1,33.1,29.7617062734894,44.99475,3.81275,0.0,32.6578370336461
1,32.08,28.4357407407407,43.98675,3.315,0.0,33.9379144187422
1,32.66,25.1366766618997,44.497,3.033,0.0,32.2669401209478
1,34.05,26.924133263925,46.307,2.76125,0.0,34.1700996178184
1,34.8,31.2953223593964,50.0475,2.499,0.0,35.0830979295574
1,45.02,35.2298047891723,58.12975,2.102,0.002,48.8278175343395
1,53.42,41.5914808748008,63.47575,1.76,0.291,54.1296209685782
1,56.03,44.0234893635533,66.05725,1.52275,1.3815,58.2196487867178
1,56.88,42.9250477341688,66.4085,1.049,3.11925,61.1212744490663
1,56.19,42.8244262295082,67.35075,0.82625,4.56525,66.4331833725967
1,55.51,36.4,68.382,0.7795,5.3595,65.7198328892101
1,53.91,36.14,67.265,0.64775,5.2985,66.5396965129133
1,54.24,37.42,66.5515,0.4855,4.66325,65.0294134244322
1,55.17,46.29,65.8175,0.44725,3.4195,64.0471429924883
1,55.29,49.98,65.10525,0.37625,1.807,59.9515542023168
1,54.85,51.99,64.5725,0.33325,0.3975,59.7478236463814
1,64.51,60.63,68.19475,0.332,0.00925,75.0926154422262
1,78.88,69.74,68.55075,0.45175,0.0,97.8137845861537
1,64.96,54.58,66.7385,0.6065,0.0,72.5355851148375
1,52.94,49.61,62.6365,0.71925,0.0,54.2975808703187
1,47.16,45.0,58.68875,0.8005,0.0,48.5114500769652
1,44.32,38.64,55.28475,0.81975,0.0,44.6599798449083
1,39.99,34.47,50.4385,0.7825,0.0,40.5746352304571
1,36.25,33.0561485354246,47.06275,0.713,0.0,37.1830164737311
1,35.09,32.6578370336461,44.84325,0.84575,0.0,36.9426023306628
1,34.32,33.9379144187422,43.7865,1.098,0.0,36.6050558195454
1,34.02,32.2669401209478,44.43325,1.33675,0.0,34.356824853229
1,34.02,34.1700996178184,45.99425,1.65725,0.0,33.0472489457037
1,36.78,35.0830979295574,49.6075,2.066,0.0,36.1573218022898
1,43.0,48.8278175343395,57.80225,2.3765,0.002,41.8621370592149
1,52.05,54.1296209685782,63.36425,2.7645,0.24625,52.8898364758885
1,55.0,58.2196487867178,66.0665,3.0725,1.41875,53.9519208582673
1,54.0,61.1212744490663,66.5585,2.91625,3.1235,53.4433792320108
1,52.0,66.4331833725967,67.53325,2.4725,4.6975,50.6198002131788
1,49.36,55.51,67.95875,2.28325,5.92125,51.4757122185041
1,45.65,53.91,66.401,2.08,6.42475,50.5120485978546
1,44.95,54.24,64.798,2.0825,5.943,49.1931507455143
1,44.76,55.17,63.318,2.01125,4.32575,49.1857289646033
1,46.2,55.29,62.617,2.48925,2.11725,46.5320090586259
1,47.51,54.85,62.306,3.845,0.4015,45.394928883849
1,52.0,64.51,66.09175,5.24125,0.025,47.1969256839128
1,50.05,78.88,66.60525,6.22675,0.0,46.8814000721577
1,46.94,64.96,64.3575,7.107,0.0,40.635995834641
1,38.28,52.94,60.01175,7.565,0.0,36.6416753055125
1,34.96,47.16,56.247,7.80325,0.0,33.8149111495518
1,35.04,44.32,53.069,7.46675,0.0,33.4069144144144
1,34.47,39.99,48.96175,7.2155,0.0,33.6375053009297
1,33.23,37.1830164737311,45.5135,7.114,0.0,30.8896242759484
1,31.93,36.9426023306628,43.35075,7.1675,0.0,25.68604265296
1,28.49,36.6050558195454,42.0835,7.241,0.0,25.8862924753745
1,28.28,34.356824853229,42.0905,7.4975,0.0,25.364743068955
1,27.95,33.0472489457037,42.45475,8.0485,0.0,24.0699818075499
1,29.19,36.1573218022898,42.7825,8.54025,0.0,26.0242820285415
1,30.69,41.8621370592149,43.988,9.01625,0.0015,24.8251563350469
1,32.94,52.8898364758885,47.1065,9.4695,0.50575,26.3411808416716
1,37.6,53.9519208582673,50.6515,9.33925,2.70775,30.6564922909363
1,39.14,53.4433792320108,53.40425,8.38725,6.01325,34.7862969870875
1,37.98,50.6198002131788,54.73,7.473,9.61025,35.9050834021896
1,37.06,49.36,55.38275,6.6525,12.35625,30.152858820515
1,33.85,45.65,54.06475,5.7595,13.338,28.0016972788371
1,32.01,44.95,52.10825,4.92175,12.4185,27.7719641370782
1,33.21,44.76,50.54625,4.52675,9.39825,28.1835335883463
1,36.96,46.2,49.909,5.04525,4.8265,31.2978525374674
1,39.9,47.51,50.487,6.656,0.8455,37.1041723131708
1,45.39,52.0,55.37125,8.99525,0.00925,47.2330568101515
1,50.03,50.05,56.88725,10.47875,0.0,48.5124026776958
1,47.56,46.94,54.64275,10.36975,0.0,46.2642026573614
1,38.94,38.28,51.07075,9.626,0.0,39.332525712839
1,36.54,34.96,48.66475,8.8245,0.0,38.3932450090744
1,36.08,35.04,47.39525,8.38075,0.0,37.2363064066852
1,32.52,34.47,44.44625,7.89125,0.0,35.3522216513181
1,25.71,30.8896242759484,41.409,7.7015,0.0,25.611244333967
1,24.46,25.68604265296,39.36425,7.41375,0.0,22.6262637023313
1,27.3,25.8862924753745,38.31375,7.11925,0.0,24.098003345745
1,24.48,25.364743068955,38.158,6.78225,0.0,19.2139059744268
1,24.42,24.0699818075499,38.6005,6.14175,0.0,17.7251969327292
1,24.85,26.0242820285415,38.574,5.29525,0.0,16.1977362596369
1,24.86,24.8251563350469,38.4345,4.925,0.0015,21.7915192864766
1,24.83,26.3411808416716,40.1435,4.8855,0.81975,23.398714101323
1,26.26,30.6564922909363,43.43725,4.33675,4.44675,22.3456769007898
1,27.3,34.7862969870875,46.33275,3.06375,8.91,24.1152030592734
1,26.93,35.9050834021896,48.267,1.8035,12.43875,21.3240387557369
1,27.69,37.06,50.126,1.277,14.4855,23.8911313632809
1,25.81,33.85,49.20325,1.09425,14.843,24.6471991189093
1,26.94,32.01,47.187,0.97725,13.62925,22.1794229663237
1,27.26,33.21,45.527,0.91125,10.55425,21.2295386158475
1,28.56,36.96,45.0045,0.89725,5.81425,21.2799182201453
1,34.05,39.9,46.31425,1.107,1.13,29.2636446956389
1,47.98,45.39,52.06725,1.5215,0.0195,44.8348615709757
1,51.54,50.03,54.4155,1.98875,0.0,47.9534517149112
1,50.34,47.56,52.87375,2.27925,0.0,45.4738533495866
1,46.48,38.94,50.2285,2.78175,0.0,41.3995313125536
1,40.0,36.54,48.2325,3.2485,0.0,38.2962786463391
1,36.9,36.08,47.43125,3.13725,0.0,36.353310467628
1,32.79,32.52,44.34775,2.727,0.0,30.749958277512
1,28.3,25.611244333967,41.9235,2.22625,0.0,26.3720637439661
1,24.67,22.6262637023313,40.46175,2.129,0.0,24.8001476371162
1,24.84,24.098003345745,40.02775,1.98925,0.0,25.6125277330046
1,22.24,19.2139059744268,41.03175,1.904,0.0,25.7454293441515
1,23.8,17.7251969327292,43.30025,1.69925,0.0,26.209249251817
1,27.84,16.1977362596369,47.96425,1.69075,0.0,29.4086916316393
1,39.11,21.7915192864766,56.82525,1.7255,0.00075,33.1567538057743
1,49.05,23.398714101323,62.413,1.7605,0.71275,39.2591643040367
1,47.92,22.3456769007898,64.493,1.6775,4.08425,39.1565390916379
1,46.47,24.1152030592734,65.06825,1.366,8.49175,38.5168619422572
1,37.75,21.3240387557369,66.1275,0.783,11.8175,34.5018614519259
