X0,DA-1d,DA-2d,DA-7d,DA_avg,DA_min,DA_max,DA_last,FL,FW,FS,DayAhead
1,27.93,30.23,17.1,36.86708333333333,27.93,47.82,30.1,46.047,8.949,0.0,28.15
1,28.09,29.08,16.05,36.86708333333333,27.93,47.82,30.1,45.14225,9.3345,0.0,28.08
1,28.01,29.16,12.3,36.86708333333333,27.93,47.82,30.1,45.44975,9.57825,0.0,28.14
1,28.16,30.18,19.55,36.86708333333333,27.93,47.82,30.1,46.751,9.963,0.0,28.12
1,29.99,31.91,24.06,36.86708333333333,27.93,47.82,30.1,50.1905,10.32525,0.0,28.23
1,32.93,36.91,27.63,36.86708333333333,27.93,47.82,30.1,58.22625,10.72,0.00025,36.66
1,45.07,45.93,33.19,36.86708333333333,27.93,47.82,30.1,64.0755,11.17375,0.07825,47.91
1,46.99,49.39,32.57,36.86708333333333,27.93,47.82,30.1,66.252,11.74925,1.5075,49.64
1,45.95,49.35,36.19,36.86708333333333,27.93,47.82,30.1,66.456,12.513,4.559,44.98
1,41.59,47.58,36.45,36.86708333333333,27.93,47.82,30.1,67.37625,13.5245,7.6935,40.02
1,44.94,45.08,36.77,36.86708333333333,27.93,47.82,30.1,68.3405,14.5795,10.106,37.64
1,40.54,40.08,36.97,36.86708333333333,27.93,47.82,30.1,67.46175,15.44825,11.1945,31.39
1,36.77,39.91,36.44,36.86708333333333,27.93,47.82,30.1,66.582,16.12925,10.97125,31.06
1,34.93,37.88,34.18,36.86708333333333,27.93,47.82,30.1,65.2525,16.705,9.5725,30.12
1,33.87,39.25,34.06,36.86708333333333,27.93,47.82,30.1,64.8155,17.26375,7.28375,32.06
1,37.44,39.96,33.42,36.86708333333333,27.93,47.82,30.1,63.8975,17.74525,4.45225,31.63
1,44.02,42.67,42.42,36.86708333333333,27.93,47.82,30.1,63.76675,18.13875,1.65825,38.13
1,45.68,44.97,42.47,36.86708333333333,27.93,47.82,30.1,65.017,18.61725,0.15025,42.76
1,47.82,44.54,49.69,36.86708333333333,27.93,47.82,30.1,66.42375,19.14925,0.00025,39.96
1,38.26,35.45,40.02,36.86708333333333,27.93,47.82,30.1,63.13,19.51225,0.0,30.58
1,33.57,34.23,34.23,36.86708333333333,27.93,47.82,30.1,59.1165,19.7435,0.0,28.7
1,33.99,33.03,30.68,36.86708333333333,27.93,47.82,30.1,55.7295,19.7885,0.0,28.2
1,30.1,30.41,28.43,36.86708333333333,27.93,47.82,30.1,51.026,19.67525,0.0,27.42
1,28.21,28.17,28.87,34.07458333333333,27.42,49.64,27.42,47.6745,18.7795,0.0,20.8
1,28.15,27.93,26.9,34.07458333333333,27.42,49.64,27.42,45.70775,18.461,0.0,20.02
1,28.08,28.09,26.98,34.07458333333333,27.42,49.64,27.42,44.74175,18.44225,0.0,14.98
1,28.14,28.01,27.59,34.07458333333333,27.42,49.64,27.42,45.02175,17.93325,0.0,20.07
1,28.12,28.16,27.96,34.07458333333333,27.42,49.64,27.42,46.27725,17.699,0.0,21.72
1,28.23,29.99,29.93,34.07458333333333,27.42,49.64,27.42,49.60425,17.69975,0.0,25.2
1,36.66,32.93,42.28,34.07458333333333,27.42,49.64,27.42,57.40975,17.8225,0.0,30.29
1,47.91,45.07,42.0,34.07458333333333,27.42,49.64,27.42,63.638,17.81625,0.0845,40.53
1,49.64,46.99,45.58,34.07458333333333,27.42,49.64,27.42,65.8275,17.39975,1.96275,40.08
1,44.98,45.95,45.05,34.07458333333333,27.42,49.64,27.42,66.30475,17.00825,5.702,40.1
1,40.02,41.59,46.53,34.07458333333333,27.42,49.64,27.42,67.29675,16.61175,9.55625,34.13
1,37.64,44.94,52.32,34.07458333333333,27.42,49.64,27.42,67.9945,16.36875,12.53775,29.55
1,31.39,40.54,53.07,34.07458333333333,27.42,49.64,27.42,67.17475,16.33075,14.0315,28.17
1,31.06,36.77,47.11,34.07458333333333,27.42,49.64,27.42,65.99475,16.35325,13.8765,28.1
1,30.12,34.93,44.06,34.07458333333333,27.42,49.64,27.42,64.53775,16.40975,12.28625,28.2
1,32.06,33.87,42.47,34.07458333333333,27.42,49.64,27.42,63.83175,16.5715,9.468,30.01
1,31.63,37.44,41.98,34.07458333333333,27.42,49.64,27.42,62.6965,16.80825,5.77125,29.0
1,38.13,44.02,38.49,34.07458333333333,27.42,49.64,27.42,62.3405,17.3055,2.06975,37.07
1,42.76,45.68,41.94,34.07458333333333,27.42,49.64,27.42,63.1785,18.24075,0.15925,38.27
1,39.96,47.82,42.46,34.07458333333333,27.42,49.64,27.42,64.2405,19.0615,0.00025,38.52
1,30.58,38.26,33.1,34.07458333333333,27.42,49.64,27.42,60.6815,19.2535,0.0,32.32
1,28.7,33.57,30.53,34.07458333333333,27.42,49.64,27.42,56.92175,18.714,0.0,29.57
1,28.2,33.99,31.12,34.07458333333333,27.42,49.64,27.42,54.063,17.953,0.0,28.2
1,27.42,30.1,32.97,34.07458333333333,27.42,49.64,27.42,49.82875,17.19575,0.0,28.01
1,20.8,28.21,31.04,29.704583333333343,14.98,40.53,28.01,46.2645,17.049,0.0,15.53
1,20.02,28.15,28.78,29.704583333333343,14.98,40.53,28.01,43.961,16.6825,0.0,13.1
1,14.98,28.08,29.97,29.704583333333343,14.98,40.53,28.01,42.62175,16.303,0.0,13.66
1,20.07,28.14,29.7,29.704583333333343,14.98,40.53,28.01,42.45325,16.3745,0.0,13.62
1,21.72,28.12,29.99,29.704583333333343,14.98,40.53,28.01,42.66525,16.33975,0.0,17.99
1,25.2,28.23,29.56,29.704583333333343,14.98,40.53,28.01,43.19625,16.0025,0.0,15.5
1,30.29,36.66,31.59,29.704583333333343,14.98,40.53,28.01,44.81575,15.4605,0.0005,15.79
1,40.53,47.91,33.39,29.704583333333343,14.98,40.53,28.01,48.46325,14.82075,0.042,27.62
1,40.08,49.64,40.04,29.704583333333343,14.98,40.53,28.01,51.92325,14.064,0.94125,30.59
1,40.1,44.98,43.41,29.704583333333343,14.98,40.53,28.01,54.56925,12.77975,2.89925,31.62
1,34.13,40.02,44.94,29.704583333333343,14.98,40.53,28.01,55.90325,11.76725,4.63825,31.89
1,29.55,37.64,42.08,29.704583333333343,14.98,40.53,28.01,56.65475,10.67375,6.0345,33.34
1,28.17,31.39,33.58,29.704583333333343,14.98,40.53,28.01,55.7,9.49575,6.9515,31.39
1,28.1,31.06,32.48,29.704583333333343,14.98,40.53,28.01,53.69875,8.272,6.975,31.36
1,28.2,30.12,33.03,29.704583333333343,14.98,40.53,28.01,52.22825,7.0955,6.28275,32.24
1,30.01,32.06,32.44,29.704583333333343,14.98,40.53,28.01,51.734,5.9805,5.014,36.05
1,29.0,31.63,37.02,29.704583333333343,14.98,40.53,28.01,51.51475,5.06175,3.2105,38.03
1,37.07,38.13,42.69,29.704583333333343,14.98,40.53,28.01,52.347,4.429,1.22075,42.86
1,38.27,42.76,46.0,29.704583333333343,14.98,40.53,28.01,54.3435,4.257,0.1075,49.92
1,38.52,39.96,52.75,29.704583333333343,14.98,40.53,28.01,55.67675,4.253,0.00025,57.05
1,32.32,30.58,42.92,29.704583333333343,14.98,40.53,28.01,52.71075,4.19975,0.0,48.93
1,29.57,28.7,35.0,29.704583333333343,14.98,40.53,28.01,50.13325,4.0375,0.0,44.38
1,28.2,28.2,32.44,29.704583333333343,14.98,40.53,28.01,48.77725,3.77875,0.0,40.02
1,28.01,27.42,31.12,29.704583333333343,14.98,40.53,28.01,45.10025,3.484,0.0,32.96
1,15.53,20.8,28.71,31.06,13.1,57.05,32.96,40.98475,3.3855,0.0,33.08
1,13.1,20.02,28.45,31.06,13.1,57.05,32.96,39.0025,2.993,0.0,31.1
1,13.66,14.98,29.25,31.06,13.1,57.05,32.96,37.93575,2.50375,0.0,31.6
1,13.62,20.07,28.79,31.06,13.1,57.05,32.96,37.732,2.522,0.0,30.59
1,17.99,21.72,28.72,31.06,13.1,57.05,32.96,38.08525,2.47725,0.0,30.66
1,15.5,25.2,28.09,31.06,13.1,57.05,32.96,38.337,2.4795,0.0,30.61
1,15.79,30.29,28.55,31.06,13.1,57.05,32.96,38.8465,2.581,0.00025,30.91
1,27.62,40.53,29.11,31.06,13.1,57.05,32.96,41.534,2.74175,0.04475,31.51
1,30.59,40.08,31.87,31.06,13.1,57.05,32.96,45.049,2.90475,1.32825,36.63
1,31.62,40.1,33.68,31.06,13.1,57.05,32.96,48.158,2.96725,4.64025,38.48
1,31.89,34.13,33.34,31.06,13.1,57.05,32.96,50.29125,2.93875,8.60425,37.39
1,33.34,29.55,34.13,31.06,13.1,57.05,32.96,52.204,2.72375,12.2575,34.57
1,31.39,28.17,32.06,31.06,13.1,57.05,32.96,51.726,2.505,14.4395,33.1
1,31.36,28.1,28.81,31.06,13.1,57.05,32.96,49.657,2.494,14.73275,31.54
1,32.24,28.2,28.23,31.06,13.1,57.05,32.96,47.88425,2.5945,13.35,30.08
1,36.05,30.01,28.21,31.06,13.1,57.05,32.96,47.3975,2.85875,10.459,30.44
1,38.03,29.0,28.8,31.06,13.1,57.05,32.96,47.55425,3.25475,6.46275,31.05
1,42.86,37.07,32.95,31.06,13.1,57.05,32.96,49.23175,4.10825,2.31,36.06
1,49.92,38.27,41.29,31.06,13.1,57.05,32.96,51.905,5.73975,0.164,45.85
1,57.05,38.52,50.52,31.06,13.1,57.05,32.96,53.677,7.598,0.00025,48.93
1,48.93,32.32,45.29,31.06,13.1,57.05,32.96,51.685,8.916,0.0,34.15
1,44.38,29.57,43.45,31.06,13.1,57.05,32.96,49.71975,9.46825,0.0,31.06
1,40.02,28.2,42.24,31.06,13.1,57.05,32.96,48.94975,9.646,0.0,30.57
1,32.96,28.01,34.39,31.06,13.1,57.05,32.96,45.1375,9.5885,0.0,28.84
1,33.08,15.53,29.58,33.7,28.84,48.93,28.84,42.288,10.36375,0.0,30.6
1,31.1,13.1,31.87,33.7,28.84,48.93,28.84,40.731,10.07,0.0,29.56
1,31.6,13.66,33.49,33.7,28.84,48.93,28.84,40.167,10.1015,0.0,29.17
1,30.59,13.62,30.66,33.7,28.84,48.93,28.84,40.56875,9.9805,0.0,28.44
1,30.66,17.99,30.19,33.7,28.84,48.93,28.84,42.35325,9.89225,0.0,28.53
1,30.61,15.5,31.28,33.7,28.84,48.93,28.84,46.585,9.752,0.0,30.46
1,30.91,15.79,48.85,33.7,28.84,48.93,28.84,55.651,9.58575,0.00025,41.75
1,31.51,27.62,69.24,33.7,28.84,48.93,28.84,62.38075,9.378,0.03225,45.11
1,36.63,30.59,75.0,33.7,28.84,48.93,28.84,65.06475,8.77925,0.82675,48.34
1,38.48,31.62,70.16,33.7,28.84,48.93,28.84,65.59925,7.84325,3.12975,46.42
1,37.39,31.89,60.13,33.7,28.84,48.93,28.84,66.67425,6.97225,5.818,46.48
1,34.57,33.34,55.66,33.7,28.84,48.93,28.84,67.45725,6.09825,7.82425,46.02
1,33.1,31.39,51.99,33.7,28.84,48.93,28.84,65.49975,5.19725,8.789,41.9
1,31.54,31.36,53.21,33.7,28.84,48.93,28.84,65.20925,4.34775,8.27575,45.21
1,30.08,32.24,52.65,33.7,28.84,48.93,28.84,63.99025,3.66575,6.859,48.97
1,30.44,36.05,51.91,33.7,28.84,48.93,28.84,63.276,3.339,4.898,52.42
1,31.05,38.03,55.0,33.7,28.84,48.93,28.84,61.42425,3.14075,2.77075,53.97
1,36.06,42.86,57.24,33.7,28.84,48.93,28.84,61.68875,3.2065,0.86475,50.05
1,45.85,49.92,69.94,33.7,28.84,48.93,28.84,62.92675,3.57125,0.058,55.56
1,48.93,57.05,81.93,33.7,28.84,48.93,28.84,64.01725,3.9225,0.00025,56.08
1,34.15,48.93,57.1,33.7,28.84,48.93,28.84,60.71,4.0785,0.0,46.44
1,31.06,44.38,43.41,33.7,28.84,48.93,28.84,57.587,4.07525,0.0,35.74
1,30.57,40.02,33.48,33.7,28.84,48.93,28.84,53.42275,4.0035,0.0,36.87
1,28.84,32.96,30.53,33.7,28.84,48.93,28.84,49.45825,3.95475,0.0,32.57
1,30.6,33.08,32.34,41.94416666666667,28.44,56.08,32.57,46.669,3.5355,0.0,31.5
1,29.56,31.1,30.23,41.94416666666667,28.44,56.08,32.57,44.6735,3.45825,0.0,30.82
1,29.17,31.6,29.08,41.94416666666667,28.44,56.08,32.57,43.7295,3.257,0.0,30.46
1,28.44,30.59,29.16,41.94416666666667,28.44,56.08,32.57,44.1385,3.2525,0.0,30.5
1,28.53,30.66,30.18,41.94416666666667,28.44,56.08,32.57,45.48225,3.44625,0.0,31.11
1,30.46,30.61,31.91,41.94416666666667,28.44,56.08,32.57,49.11175,3.70025,0.0,32.96
1,41.75,30.91,36.91,41.94416666666667,28.44,56.08,32.57,57.45775,4.11525,0.0,41.79
1,45.11,31.51,45.93,41.94416666666667,28.44,56.08,32.57,63.57025,4.5215,0.0165,51.33
1,48.34,36.63,49.39,41.94416666666667,28.44,56.08,32.57,65.916,4.74125,0.642,54.95
1,46.42,38.48,49.35,41.94416666666667,28.44,56.08,32.57,65.95325,4.90875,2.4655,51.93
1,46.48,37.39,47.58,41.94416666666667,28.44,56.08,32.57,66.577,5.135,4.57325,50.35
1,46.02,34.57,45.08,41.94416666666667,28.44,56.08,32.57,67.24875,5.52225,6.34375,50.81
1,41.9,33.1,40.08,41.94416666666667,28.44,56.08,32.57,66.45625,6.19275,7.3245,46.49
1,45.21,31.54,39.91,41.94416666666667,28.44,56.08,32.57,65.547,7.0575,7.3605,41.16
1,48.97,30.08,37.88,41.94416666666667,28.44,56.08,32.57,64.4575,7.70825,6.631,35.38
1,52.42,30.44,39.25,41.94416666666667,28.44,56.08,32.57,63.80025,8.0975,5.15075,35.76
1,53.97,31.05,39.96,41.94416666666667,28.44,56.08,32.57,62.55125,8.34925,3.053,36.8
1,50.05,36.06,42.67,41.94416666666667,28.44,56.08,32.57,62.51525,8.638,0.9755,44.9
1,55.56,45.85,44.97,41.94416666666667,28.44,56.08,32.57,64.0645,9.179,0.063,48.91
1,56.08,48.93,44.54,41.94416666666667,28.44,56.08,32.57,65.5795,9.83075,0.0,47.47
1,46.44,34.15,35.45,41.94416666666667,28.44,56.08,32.57,61.9295,10.13125,0.0,37.63
1,35.74,31.06,34.23,41.94416666666667,28.44,56.08,32.57,58.12125,9.94775,0.0,34.44
1,36.87,30.57,33.03,41.94416666666667,28.44,56.08,32.57,54.61775,9.57525,0.0,32.7
1,32.57,28.84,30.41,41.94416666666667,28.44,56.08,32.57,49.9705,9.06675,0.0,30.49
1,31.5,30.6,28.17,40.026666666666664,30.46,54.95,30.49,47.1165,8.76225,0.0,30.27
1,30.82,29.56,27.93,40.026666666666664,30.46,54.95,30.49,45.184,8.2965,0.0,28.99
1,30.46,29.17,28.09,40.026666666666664,30.46,54.95,30.49,44.31175,8.0735,0.0,28.95
1,30.5,28.44,28.01,40.026666666666664,30.46,54.95,30.49,44.755,7.69925,0.0,29.08
1,31.11,28.53,28.16,40.026666666666664,30.46,54.95,30.49,46.252,7.35625,0.0,30.32
1,32.96,30.46,29.99,40.026666666666664,30.46,54.95,30.49,49.73325,7.06975,0.0,30.85
1,41.79,41.75,32.93,40.026666666666664,30.46,54.95,30.49,57.77075,6.87225,0.0,36.66
1,51.33,45.11,45.07,40.026666666666664,30.46,54.95,30.49,63.89525,6.814,0.0165,47.5
1,54.95,48.34,46.99,40.026666666666664,30.46,54.95,30.49,66.11525,6.86025,0.7245,48.68
1,51.93,46.42,45.95,40.026666666666664,30.46,54.95,30.49,66.2745,7.016,2.646,48.47
1,50.35,46.48,41.59,40.026666666666664,30.46,54.95,30.49,67.2935,7.199,4.7,49.29
1,50.81,46.02,44.94,40.026666666666664,30.46,54.95,30.49,67.91875,7.355,6.337,49.29
1,46.49,41.9,40.54,40.026666666666664,30.46,54.95,30.49,67.01625,7.581,7.26475,47.99
1,41.16,45.21,36.77,40.026666666666664,30.46,54.95,30.49,65.99675,7.9185,7.17725,45.92
1,35.38,48.97,34.93,40.026666666666664,30.46,54.95,30.49,64.78475,8.1145,6.377,42.01
1,35.76,52.42,33.87,40.026666666666664,30.46,54.95,30.49,64.1445,7.90475,4.91475,41.27
1,36.8,53.97,37.44,40.026666666666664,30.46,54.95,30.49,63.07575,7.74475,2.91625,42.12
1,44.9,50.05,44.02,40.026666666666664,30.46,54.95,30.49,63.22575,7.57475,0.892,48.32
1,48.91,55.56,45.68,40.026666666666664,30.46,54.95,30.49,64.781,7.44975,0.0475,48.95
1,47.47,56.08,47.82,40.026666666666664,30.46,54.95,30.49,66.16075,7.50875,0.0,49.0
1,37.63,46.44,38.26,40.026666666666664,30.46,54.95,30.49,62.574,7.4425,0.0,44.49
1,34.44,35.74,33.57,40.026666666666664,30.46,54.95,30.49,58.89,7.27575,0.0,35.2
1,32.7,36.87,33.99,40.026666666666664,30.46,54.95,30.49,55.4565,7.13175,0.0,34.99
1,30.49,32.57,30.1,40.026666666666664,30.46,54.95,30.49,50.69125,7.02275,0.0,31.26
1,30.27,31.5,28.21,40.41125,28.95,49.29,31.26,48.23475,8.31125,0.0,30.36
1,28.99,30.82,28.15,40.41125,28.95,49.29,31.26,46.3205,8.06175,0.0,29.99
1,28.95,30.46,28.08,40.41125,28.95,49.29,31.26,45.43675,8.0605,0.0,29.97
1,29.08,30.5,28.14,40.41125,28.95,49.29,31.26,45.875,7.832,0.0,30.03
1,30.32,31.11,28.12,40.41125,28.95,49.29,31.26,47.16775,7.5605,0.0,30.02
1,30.85,32.96,28.23,40.41125,28.95,49.29,31.26,50.48025,7.295,0.0,30.83
1,36.66,41.79,36.66,40.41125,28.95,49.29,31.26,58.303,7.0045,0.0,35.35
1,47.5,51.33,47.91,40.41125,28.95,49.29,31.26,64.52125,6.731,0.017,41.84
1,48.68,54.95,49.64,40.41125,28.95,49.29,31.26,66.569,6.26675,0.7165,46.95
1,48.47,51.93,44.98,40.41125,28.95,49.29,31.26,66.8735,5.7095,2.6055,47.98
1,49.29,50.35,40.02,40.41125,28.95,49.29,31.26,67.68275,5.174,4.6395,47.06
1,49.29,50.81,37.64,40.41125,28.95,49.29,31.26,68.64075,4.8,6.3285,47.16
1,47.99,46.49,31.39,40.41125,28.95,49.29,31.26,67.7185,4.5375,7.355,44.93
1,45.92,41.16,31.06,40.41125,28.95,49.29,31.26,67.06425,4.3655,7.37325,44.71
1,42.01,35.38,30.12,40.41125,28.95,49.29,31.26,65.5445,4.32975,6.543,42.6
1,41.27,35.76,32.06,40.41125,28.95,49.29,31.26,64.47875,4.32275,4.9875,43.6
1,42.12,36.8,31.63,40.41125,28.95,49.29,31.26,63.43675,4.29375,2.90775,44.98
1,48.32,44.9,38.13,40.41125,28.95,49.29,31.26,64.159,4.28625,0.8555,48.91
1,48.95,48.91,42.76,40.41125,28.95,49.29,31.26,65.82625,4.3695,0.03975,48.96
1,49.0,47.47,39.96,40.41125,28.95,49.29,31.26,66.78775,4.51775,0.0,56.01
1,44.49,37.63,30.58,40.41125,28.95,49.29,31.26,63.314,4.5235,0.0,46.45
1,35.2,34.44,28.7,40.41125,28.95,49.29,31.26,59.5955,4.3385,0.0,36.11
1,34.99,32.7,28.2,40.41125,28.95,49.29,31.26,56.13,4.06975,0.0,34.67
1,31.26,30.49,27.42,40.41125,28.95,49.29,31.26,51.343,3.847,0.0,32.87
1,30.36,30.27,20.8,40.51416666666667,29.97,56.01,32.87,47.74025,3.73475,0.0,32.65
1,29.99,28.99,20.02,40.51416666666667,29.97,56.01,32.87,45.7535,3.639,0.0,31.94
1,29.97,28.95,14.98,40.51416666666667,29.97,56.01,32.87,44.85475,3.70875,0.0,31.39
1,30.03,29.08,20.07,40.51416666666667,29.97,56.01,32.87,45.29475,3.63075,0.0,31.17
1,30.02,30.32,21.72,40.51416666666667,29.97,56.01,32.87,46.6845,3.815,0.0,32.55
1,30.83,30.85,25.2,40.51416666666667,29.97,56.01,32.87,50.00125,3.985,0.0,32.84
1,35.35,36.66,30.29,40.51416666666667,29.97,56.01,32.87,57.53925,4.12575,0.0,35.9
1,41.84,47.5,40.53,40.51416666666667,29.97,56.01,32.87,63.9925,4.24775,0.01225,46.87
1,46.95,48.68,40.08,40.51416666666667,29.97,56.01,32.87,66.287,4.44675,0.5225,48.98
1,47.98,48.47,40.1,40.51416666666667,29.97,56.01,32.87,66.7805,4.62575,2.044,48.45
1,47.06,49.29,34.13,40.51416666666667,29.97,56.01,32.87,67.73175,4.84525,3.63075,48.42
1,47.16,49.29,29.55,40.51416666666667,29.97,56.01,32.87,68.3545,5.13725,4.8135,47.82
1,44.93,47.99,28.17,40.51416666666667,29.97,56.01,32.87,67.178,5.43475,5.37975,46.49
1,44.71,45.92,28.1,40.51416666666667,29.97,56.01,32.87,65.83375,5.74975,5.33075,41.84
1,42.6,42.01,28.2,40.51416666666667,29.97,56.01,32.87,64.22025,5.9645,4.73975,38.31
1,43.6,41.27,30.01,40.51416666666667,29.97,56.01,32.87,63.337,6.12225,3.632,37.41
1,44.98,42.12,29.0,40.51416666666667,29.97,56.01,32.87,62.56825,6.24925,2.105,37.96
1,48.91,48.32,37.07,40.51416666666667,29.97,56.01,32.87,62.4145,6.227,0.611,42.06
1,48.96,48.95,38.27,40.51416666666667,29.97,56.01,32.87,63.82475,6.11725,0.02925,46.44
1,56.01,49.0,38.52,40.51416666666667,29.97,56.01,32.87,64.62425,6.0565,0.0,45.95
1,46.45,44.49,32.32,40.51416666666667,29.97,56.01,32.87,60.916,6.01025,0.0,39.49
1,36.11,35.2,29.57,40.51416666666667,29.97,56.01,32.87,57.338,5.905,0.0,36.09
1,34.67,34.99,28.2,40.51416666666667,29.97,56.01,32.87,54.39875,5.728,0.0,34.98
1,32.87,31.26,28.01,40.51416666666667,29.97,56.01,32.87,50.066,5.48725,0.0,33.9
1,32.65,30.36,15.53,39.57916666666668,31.17,48.98,33.9,46.96075,5.10525,0.0,38.45
1,31.94,29.99,13.1,39.57916666666668,31.17,48.98,33.9,44.888,5.0435,0.0,34.55
1,31.39,29.97,13.66,39.57916666666668,31.17,48.98,33.9,43.65025,5.44225,0.0,33.96
1,31.17,30.03,13.62,39.57916666666668,31.17,48.98,33.9,43.5445,5.34125,0.0,34.11
1,32.55,30.02,17.99,39.57916666666668,31.17,48.98,33.9,43.85125,5.1855,0.0,35.18
1,32.84,30.83,15.5,39.57916666666668,31.17,48.98,33.9,44.34,5.06575,0.0,35.61
1,35.9,35.35,15.79,39.57916666666668,31.17,48.98,33.9,45.78425,5.0335,0.0,34.55
1,46.87,41.84,27.62,39.57916666666668,31.17,48.98,33.9,49.5295,5.057,0.015,36.89
1,48.98,46.95,30.59,39.57916666666668,31.17,48.98,33.9,53.15925,4.755,0.697,35.21
1,48.45,47.98,31.62,39.57916666666668,31.17,48.98,33.9,55.897,4.38375,2.69425,38.07
1,48.42,47.06,31.89,39.57916666666668,31.17,48.98,33.9,57.42475,3.99225,4.957,37.87
1,47.82,47.16,33.34,39.57916666666668,31.17,48.98,33.9,58.33525,3.67725,6.705,37.28
1,46.49,44.93,31.39,39.57916666666668,31.17,48.98,33.9,57.1345,3.323,7.55125,39.96
1,41.84,44.71,31.36,39.57916666666668,31.17,48.98,33.9,54.979,2.91375,7.4125,35.02
1,38.31,42.6,32.24,39.57916666666668,31.17,48.98,33.9,53.2535,2.502,6.465,34.31
1,37.41,43.6,36.05,39.57916666666668,31.17,48.98,33.9,52.7255,2.11275,4.923,34.17
1,37.96,44.98,38.03,39.57916666666668,31.17,48.98,33.9,52.707,1.80175,2.9215,35.19
1,42.06,48.91,42.86,39.57916666666668,31.17,48.98,33.9,54.05825,1.59525,0.8585,46.76
1,46.44,48.96,49.92,39.57916666666668,31.17,48.98,33.9,56.29225,1.48675,0.0355,49.96
1,45.95,56.01,57.05,39.57916666666668,31.17,48.98,33.9,56.89925,1.4305,0.0,49.99
1,39.49,46.45,48.93,39.57916666666668,31.17,48.98,33.9,53.35275,1.427,0.0,44.11
1,36.09,36.11,44.38,39.57916666666668,31.17,48.98,33.9,50.7105,1.41175,0.0,35.88
1,34.98,34.67,40.02,39.57916666666668,31.17,48.98,33.9,49.71625,1.379,0.0,34.53
1,33.9,32.87,32.96,39.57916666666668,31.17,48.98,33.9,46.10575,1.38775,0.0,34.51
1,38.45,32.65,33.08,37.754999999999995,33.96,49.99,34.51,42.03975,0.9895,0.0,33.09
1,34.55,31.94,31.1,37.754999999999995,33.96,49.99,34.51,40.01775,0.9815,0.0,32.69
1,33.96,31.39,31.6,37.754999999999995,33.96,49.99,34.51,38.958,0.961,0.0,32.41
1,34.11,31.17,30.59,37.754999999999995,33.96,49.99,34.51,38.8005,0.96,0.0,31.85
1,35.18,32.55,30.66,37.754999999999995,33.96,49.99,34.51,39.12125,1.0265,0.0,32.03
1,35.61,32.84,30.61,37.754999999999995,33.96,49.99,34.51,39.0495,1.1315,0.0,31.9
1,34.55,35.9,30.91,37.754999999999995,33.96,49.99,34.51,39.1425,1.235,0.0,32.52
1,36.89,46.87,31.51,37.754999999999995,33.96,49.99,34.51,41.58125,1.388,0.0245,33.04
1,35.21,48.98,36.63,37.754999999999995,33.96,49.99,34.51,44.86875,1.52375,1.02725,33.75
1,38.07,48.45,38.48,37.754999999999995,33.96,49.99,34.51,47.86875,1.539,4.058,35.22
1,37.87,48.42,37.39,37.754999999999995,33.96,49.99,34.51,50.023,1.37475,7.8875,34.84
1,37.28,47.82,34.57,37.754999999999995,33.96,49.99,34.51,51.699,1.35175,10.9055,33.91
1,39.96,46.49,33.1,37.754999999999995,33.96,49.99,34.51,51.01075,1.40175,12.41625,32.63
1,35.02,41.84,31.54,37.754999999999995,33.96,49.99,34.51,48.73475,1.51275,12.0765,32.86
1,34.31,38.31,30.08,37.754999999999995,33.96,49.99,34.51,47.183,1.69275,10.256,31.95
1,34.17,37.41,30.44,37.754999999999995,33.96,49.99,34.51,46.73075,1.84925,7.44375,32.66
1,35.19,37.96,31.05,37.754999999999995,33.96,49.99,34.51,47.2545,2.035,4.12225,34.44
1,46.76,42.06,36.06,37.754999999999995,33.96,49.99,34.51,49.5225,2.527,1.052,37.24
1,49.96,46.44,45.85,37.754999999999995,33.96,49.99,34.51,53.02625,3.47425,0.02925,42.01
1,49.99,45.95,48.93,37.754999999999995,33.96,49.99,34.51,54.541,4.5355,0.0,47.02
1,44.11,39.49,34.15,37.754999999999995,33.96,49.99,34.51,52.243,5.259,0.0,39.77
1,35.88,36.09,31.06,37.754999999999995,33.96,49.99,34.51,50.3975,5.479,0.0,36.86
1,34.53,34.98,30.57,37.754999999999995,33.96,49.99,34.51,49.881,5.396,0.0,34.75
1,34.51,33.9,28.84,37.754999999999995,33.96,49.99,34.51,45.975,5.07475,0.0,33.6
1,33.09,38.45,30.6,34.71,31.85,47.02,33.6,43.388,4.827,0.0,31.44
1,32.69,34.55,29.56,34.71,31.85,47.02,33.6,41.8245,4.429,0.0,31.08
1,32.41,33.96,29.17,34.71,31.85,47.02,33.6,41.25625,4.767,0.0,31.53
1,31.85,34.11,28.44,34.71,31.85,47.02,33.6,41.7115,4.879,0.0,30.9
1,32.03,35.18,28.53,34.71,31.85,47.02,33.6,43.54275,4.7415,0.0,31.24
1,31.9,35.61,30.46,34.71,31.85,47.02,33.6,47.54275,4.7385,0.0,31.68
1,32.52,34.55,41.75,34.71,31.85,47.02,33.6,56.56275,4.813,0.0,43.5
1,33.04,36.89,45.11,34.71,31.85,47.02,33.6,63.1535,4.779,0.0075,49.92
1,33.75,35.21,48.34,34.71,31.85,47.02,33.6,65.61425,4.61125,0.48225,49.92
1,35.22,38.07,46.42,34.71,31.85,47.02,33.6,66.112,4.05975,2.07975,49.9
1,34.84,37.87,46.48,34.71,31.85,47.02,33.6,67.24425,3.7205,4.302,49.98
