X0,W*,Forecast Wind,FW-1h,FW+1h,Wind
1,0.70925,0.96075,1.033,0.93225,0.4715
1,0.78,0.93225,0.96075,0.95025,0.526
1,0.90225,0.95025,0.93225,1.023,0.64525
1,1.06925,1.023,0.95025,1.18325,0.81375
1,1.207,1.18325,1.023,1.46925,1.0955
1,1.24875,1.46925,1.18325,1.87675,1.50725
1,1.22925,1.87675,1.46925,2.36325,1.727
1,1.20325,2.36325,1.87675,2.854,1.767
1,1.2515,2.854,2.36325,3.40175,1.9415
1,1.48675,3.40175,2.854,3.89775,2.4035
1,1.713,3.89775,3.40175,4.14725,2.71475
1,1.80175,4.14725,3.89775,3.4255,2.84275
1,2.23225,3.4255,4.14725,3.31775,2.89375
1,2.11575,3.31775,3.4255,3.2065,2.98875
1,1.89925,3.2065,3.31775,3.10475,2.9405
1,1.88325,3.10475,3.2065,3.00125,2.80675
1,1.741,3.00125,3.10475,2.86825,2.4735
1,1.63175,2.86825,3.00125,2.602,2.32975
1,1.44275,2.602,2.86825,2.2175,2.1465
1,1.26125,2.2175,2.602,1.915,1.7515
1,1.09375,1.915,2.2175,1.90375,1.31625
1,0.84275,1.90375,1.915,2.034,1.0245
1,0.64175,2.034,1.90375,2.24525,1.0055
1,1.033,2.24525,2.034,2.49375,1.18575
1,0.96075,2.49375,2.24525,2.73125,1.3185
1,0.93225,2.73125,2.49375,3.0365,1.487
1,0.95025,3.0365,2.73125,3.51025,1.77975
1,1.023,3.51025,3.0365,4.07525,2.32175
1,1.18325,4.07525,3.51025,4.7165,3.006
1,1.46925,4.7165,4.07525,5.35125,3.71225
1,1.87675,5.35125,4.7165,6.08725,4.27075
1,2.36325,6.08725,5.35125,6.9155,4.39325
1,2.854,6.9155,6.08725,7.713,4.969
1,3.40175,7.713,6.9155,8.37225,6.62275
1,3.89775,8.37225,7.713,8.6825,8.09
1,4.14725,8.6825,8.37225,8.44275,8.49975
1,2.89375,8.44275,8.6825,8.25775,8.257
1,2.98875,8.25775,8.44275,7.95,7.75925
1,2.9405,7.95,8.25775,7.675,6.9625
1,2.80675,7.675,7.95,7.524,5.83125
1,2.4735,7.524,7.675,7.18325,5.3005
1,2.32975,7.18325,7.524,6.76275,5.20925
1,2.1465,6.76275,7.18325,6.094,4.84675
1,1.7515,6.094,6.76275,5.658,4.38075
1,1.31625,5.658,6.094,5.63,4.0665
1,1.0245,5.63,5.658,5.91125,4.06225
1,1.0055,5.91125,5.63,6.58525,4.11125
1,2.24525,6.58525,5.91125,7.411,4.446
1,2.49375,7.411,6.58525,8.19575,5.06425
1,2.73125,8.19575,7.411,8.83425,5.31125
1,3.0365,8.83425,8.19575,9.47525,5.551
1,3.51025,9.47525,8.83425,10.42375,5.87025
1,4.07525,10.42375,9.47525,11.05725,6.3905
1,4.7165,11.05725,10.42375,11.355,7.482
1,5.35125,11.355,11.05725,11.41575,8.19675
1,6.08725,11.41575,11.355,11.3105,9.07625
1,6.9155,11.3105,11.41575,11.7565,9.42325
1,7.713,11.7565,11.3105,12.2965,9.82975
1,8.37225,12.2965,11.7565,12.57825,10.19625
1,8.6825,12.57825,12.2965,10.216,10.0825
1,8.257,10.216,12.57825,9.924,10.45975
1,7.75925,9.924,10.216,9.651,10.95425
1,6.9625,9.651,9.924,9.73225,11.03725
1,5.83125,9.73225,9.651,9.85425,10.73675
1,5.3005,9.85425,9.73225,9.85675,11.377
1,5.20925,9.85675,9.85425,9.7125,11.17475
1,4.84675,9.7125,9.85675,9.5005,10.409
1,4.38075,9.5005,9.7125,9.4165,9.58175
1,4.0665,9.4165,9.5005,9.772,8.55175
1,4.06225,9.772,9.4165,10.3515,8.23525
1,4.11125,10.3515,9.772,11.0615,8.26925
1,6.58525,11.0615,10.3515,11.8295,9.30725
1,7.411,11.8295,11.0615,12.566,10.3665
1,8.19575,12.566,11.8295,13.0115,11.174
1,8.83425,13.0115,12.566,13.1585,11.303
1,9.47525,13.1585,13.0115,13.1595,11.53725
1,10.42375,13.1595,13.1585,13.018,11.16825
1,11.05725,13.018,13.1595,12.84375,11.25475
1,11.355,12.84375,13.018,12.644,10.7985
1,11.41575,12.644,12.84375,12.5485,10.5255
1,11.3105,12.5485,12.644,12.7175,10.03125
1,11.7565,12.7175,12.5485,12.74875,10.22525
1,12.2965,12.74875,12.7175,12.52975,10.122
1,12.57825,12.52975,12.74875,9.6125,10.28925
1,10.45975,9.6125,12.52975,9.07825,9.4875
1,10.95425,9.07825,9.6125,8.50125,9.0575
1,11.03725,8.50125,9.07825,8.02125,8.139
1,10.73675,8.02125,8.50125,7.55375,7.41025
1,11.377,7.55375,8.02125,6.925,6.8665
1,11.17475,6.925,7.55375,6.12,6.28575
1,10.409,6.12,6.925,5.26425,5.4965
1,9.58175,5.26425,6.12,4.662,4.57375
1,8.55175,4.662,5.26425,4.43625,3.569
1,8.23525,4.43625,4.662,4.2745,3.30625
1,8.26925,4.2745,4.43625,4.0845,3.268
1,11.0615,4.0845,4.2745,4.00075,3.14
1,11.8295,4.00075,4.0845,3.962,2.7635
1,12.566,3.962,4.00075,3.9465,2.63075
1,13.0115,3.9465,3.962,4.03325,2.557
1,13.1585,4.03325,3.9465,4.03975,2.865
1,13.1595,4.03975,4.03325,3.97,3.159
1,13.018,3.97,4.03975,3.96,3.79975
1,12.84375,3.96,3.97,3.98675,4.07725
1,12.644,3.98675,3.96,4.213,4.241
1,12.5485,4.213,3.98675,4.6155,4.06425
1,12.7175,4.6155,4.213,5.10525,4.27775
1,12.74875,5.10525,4.6155,5.4805,4.4135
1,12.52975,5.4805,5.10525,6.31025,10.28925
1,9.4875,6.31025,5.4805,6.39775,9.4875
1,9.0575,6.39775,6.31025,6.461,9.0575
1,8.139,6.461,6.39775,6.4525,8.139
1,7.41025,6.4525,6.461,6.4085,7.41025
1,6.8665,6.4085,6.4525,6.371,6.8665
1,6.28575,6.371,6.4085,6.38175,6.28575
1,5.4965,6.38175,6.371,6.4095,5.4965
1,4.57375,6.4095,6.38175,6.46075,4.57375
1,3.569,6.46075,6.4095,6.65125,3.569
1,3.30625,6.65125,6.46075,6.97325,3.30625
1,3.268,6.97325,6.65125,7.4585,3.268
1,4.0845,7.4585,6.97325,8.06075,3.14
1,4.00075,8.06075,7.4585,8.66025,2.7635
1,3.962,8.66025,8.06075,9.0175,2.63075
1,3.9465,9.0175,8.66025,9.204,2.557
1,4.03325,9.204,9.0175,9.337,2.865
1,4.03975,9.337,9.204,9.32175,3.159
1,3.97,9.32175,9.337,9.24725,3.79975
1,3.96,9.24725,9.32175,9.14425,4.07725
1,3.98675,9.14425,9.24725,9.109,4.241
1,4.213,9.109,9.14425,9.18975,4.06425
1,4.6155,9.18975,9.109,9.0985,4.27775
1,5.10525,9.0985,9.18975,8.89125,4.4135
1,5.4805,8.89125,9.0985,7.87425,7.97225
1,9.4875,7.87425,8.89125,7.20575,7.429
1,9.0575,7.20575,7.87425,6.5325,6.60725
1,8.139,6.5325,7.20575,5.965,5.5915
1,7.41025,5.965,6.5325,5.46525,5.0785
1,6.8665,5.46525,5.965,4.952,4.81725
1,6.28575,4.952,5.46525,4.34725,4.539
1,5.4965,4.34725,4.952,3.7875,4.4865
1,4.57375,3.7875,4.34725,3.4545,4.0745
1,3.569,3.4545,3.7875,3.33675,3.59475
1,3.30625,3.33675,3.4545,3.3185,3.737
1,3.268,3.3185,3.33675,3.4655,3.80575
1,7.4585,3.4655,3.3185,3.73625,3.8035
1,8.06075,3.73625,3.4655,4.07725,4.2495
1,8.66025,4.07725,3.73625,4.4415,4.6975
1,9.0175,4.4415,4.07725,4.78175,5.143
1,9.204,4.78175,4.4415,5.07625,5.73775
1,9.337,5.07625,4.78175,5.221,5.825
1,9.32175,5.221,5.07625,5.058,5.33175
1,9.24725,5.058,5.221,4.8225,4.95025
1,9.14425,4.8225,5.058,4.85275,4.446
1,9.109,4.85275,4.8225,5.2905,4.1
1,9.18975,5.2905,4.85275,5.80475,4.205
1,9.0985,5.80475,5.2905,6.04325,4.207
1,8.89125,6.04325,5.80475,6.08525,4.09875
1,7.429,6.08525,6.04325,5.97575,3.924
1,6.60725,5.97575,6.08525,5.74575,3.91825
1,5.5915,5.74575,5.97575,5.44225,4.06375
1,5.0785,5.44225,5.74575,5.064,4.11425
1,4.81725,5.064,5.44225,4.61975,3.937
1,4.539,4.61975,5.064,4.15125,3.6625
1,4.4865,4.15125,4.61975,3.70225,3.1755
1,4.0745,3.70225,4.15125,3.411,2.34375
1,3.59475,3.411,3.70225,3.42425,1.70575
1,3.737,3.42425,3.411,3.66425,1.92775
1,3.80575,3.66425,3.42425,4.106,3.02725
1,3.4655,4.106,3.66425,4.5945,4.149
1,3.73625,4.5945,4.106,4.98225,4.90725
1,4.07725,4.98225,4.5945,5.2875,5.2365
1,4.4415,5.2875,4.98225,5.586,5.702
1,4.78175,5.586,5.2875,5.8805,6.4605
1,5.07625,5.8805,5.586,5.97825,6.3185
1,5.221,5.97825,5.8805,5.7215,6.381
1,5.058,5.7215,5.97825,5.31225,5.70975
1,4.8225,5.31225,5.7215,5.17425,4.446
1,4.85275,5.17425,5.31225,5.34025,4.12875
1,5.2905,5.34025,5.17425,5.57475,4.4425
1,5.80475,5.57475,5.34025,5.57275,4.396
1,6.04325,5.57275,5.57475,4.95175,4.2345
1,3.924,4.95175,5.57275,4.63025,3.753
1,3.91825,4.63025,4.95175,4.31725,3.38525
1,4.06375,4.31725,4.63025,3.9485,3.17525
1,4.11425,3.9485,4.31725,3.557,2.80625
1,3.937,3.557,3.9485,3.0635,2.5465
1,3.6625,3.0635,3.557,2.37525,2.225
1,3.1755,2.37525,3.0635,1.56075,1.85125
1,2.34375,1.56075,2.37525,0.9635,1.1405
1,1.70575,0.9635,1.56075,0.85925,0.56975
1,1.92775,0.85925,0.9635,0.965,0.509
1,3.02725,0.965,0.85925,1.193,0.747
1,4.106,1.193,0.965,1.526,1.16925
1,4.5945,1.526,1.193,1.897,1.541
1,4.98225,1.897,1.526,2.26925,1.7085
1,5.2875,2.26925,1.897,2.62525,2.013
1,5.586,2.62525,2.26925,2.98975,2.42925
1,5.8805,2.98975,2.62525,3.2875,2.97775
1,5.97825,3.2875,2.98975,3.4695,3.32775
1,5.7215,3.4695,3.2875,3.67275,3.3485
1,5.31225,3.67275,3.4695,3.806,3.4155
1,5.17425,3.806,3.67275,3.91625,2.8535
1,5.34025,3.91625,3.806,3.899,2.8885
1,5.57475,3.899,3.91625,3.6625,3.1085
1,5.57275,3.6625,3.899,2.93075,3.06475
1,3.753,2.93075,3.6625,2.5445,2.608
1,3.38525,2.5445,2.93075,2.19475,2.22275
1,3.17525,2.19475,2.5445,1.94725,1.91375
1,2.80625,1.94725,2.19475,1.73875,1.5885
1,2.5465,1.73875,1.94725,1.511,1.36825
1,2.225,1.511,1.73875,1.23375,1.242
1,1.85125,1.23375,1.511,0.92175,1.137
1,1.1405,0.92175,1.23375,0.657,0.872
1,0.56975,0.657,0.92175,0.5465,0.604
1,0.509,0.5465,0.657,0.537,0.60475
1,0.747,0.537,0.5465,0.621,0.71725
1,1.193,0.621,0.537,0.78475,0.8935
1,1.526,0.78475,0.621,0.989,1.144
1,1.897,0.989,0.78475,1.25475,1.47825
1,2.26925,1.25475,0.989,1.59425,1.81375
1,2.62525,1.59425,1.25475,2.014,2.452
1,2.98975,2.014,1.59425,2.479,3.077
1,3.2875,2.479,2.014,2.8115,3.559
1,3.4695,2.8115,2.479,2.9625,3.52475
1,3.67275,2.9625,2.8115,3.04725,3.33025
1,3.806,3.04725,2.9625,3.3255,3.3495
1,3.91625,3.3255,3.04725,3.63425,3.6455
1,3.899,3.63425,3.3255,3.75075,3.78375
1,3.6625,3.75075,3.63425,3.0515,3.28125
1,2.608,3.0515,3.75075,2.92525,2.88375
1,2.22275,2.92525,3.0515,2.947,2.76425
1,1.91375,2.947,2.92525,3.00075,2.65675
1,1.5885,3.00075,2.947,3.07925,2.49525
1,1.36825,3.07925,3.00075,2.998,2.69025
1,1.242,2.998,3.07925,2.638,2.78
1,1.137,2.638,2.998,2.1865,2.5575
1,0.872,2.1865,2.638,1.89675,1.7805
1,0.604,1.89675,2.1865,1.7325,1.3655
1,0.60475,1.7325,1.89675,1.652,1.03525
1,0.71725,1.652,1.7325,1.6885,0.936
1,0.621,1.6885,1.652,1.82025,1.17425
1,0.78475,1.82025,1.6885,1.96125,1.5175
1,0.989,1.96125,1.82025,2.113,1.785
1,1.25475,2.113,1.96125,2.36125,1.9465
1,1.59425,2.36125,2.113,2.70975,2.35525
1,2.014,2.70975,2.36125,3.072,2.87075
1,2.479,3.072,2.70975,3.43575,3.18
1,2.8115,3.43575,3.072,3.93175,3.59775
1,2.9625,3.93175,3.43575,4.534,3.8005
1,3.04725,4.534,3.93175,5.20325,3.7625
1,3.3255,5.20325,4.534,5.767,4.43425
1,3.63425,5.767,5.20325,6.01575,5.3315
1,3.75075,6.01575,5.767,5.26275,5.5185
1,2.88375,5.26275,6.01575,4.85675,5.2625
1,2.76425,4.85675,5.26275,4.461,4.7305
1,2.65675,4.461,4.85675,4.08625,4.051
1,2.49525,4.08625,4.461,3.69375,3.544
1,2.69025,3.69375,4.08625,3.22125,3.1025
1,2.78,3.22125,3.69375,2.54,2.7385
1,2.5575,2.54,3.22125,1.64525,2.23175
1,1.7805,1.64525,2.54,1.036,1.22075
1,1.3655,1.036,1.64525,0.792,0.4745
1,1.03525,0.792,1.036,0.652,0.2465
1,0.936,0.652,0.792,0.612,0.27
1,1.6885,0.612,0.652,0.639,0.42225
1,1.82025,0.639,0.612,0.658,0.607
1,1.96125,0.658,0.639,0.69525,0.772
1,2.113,0.69525,0.658,0.833,0.95475
1,2.36125,0.833,0.69525,0.98375,1.24375
1,2.70975,0.98375,0.833,1.1205,1.726
1,3.072,1.1205,0.98375,1.26175,2.05875
1,3.43575,1.26175,1.1205,1.31275,2.076
1,3.93175,1.31275,1.26175,1.4945,2.16825
1,4.534,1.4945,1.31275,2.11225,1.97025
1,5.20325,2.11225,1.4945,2.5865,2.455
1,5.767,2.5865,2.11225,2.936,3.04525
1,6.01575,2.936,2.5865,3.17825,3.60075
1,5.2625,3.17825,2.936,3.45425,3.74725
1,4.7305,3.45425,3.17825,3.66925,3.8145
1,4.051,3.66925,3.45425,3.72075,3.9075
1,3.544,3.72075,3.66925,3.85525,4.038
1,3.1025,3.85525,3.72075,3.85475,4.5305
1,2.7385,3.85475,3.85525,3.63225,4.46525
1,2.23175,3.63225,3.85475,3.2265,4.028
1,1.22075,3.2265,3.63225,2.98525,3.8315
1,0.4745,2.98525,3.2265,3.2725,3.41975
1,0.2465,3.2725,2.98525,3.78,3.675
1,0.27,3.78,3.2725,4.38475,4.3155
1,0.612,4.38475,3.78,5.179,5.2305
1,0.639,5.179,4.38475,6.08025,6.04225
1,0.658,6.08025,5.179,7.08925,7.18075
1,0.69525,7.08925,6.08025,8.04125,8.37075
1,0.833,8.04125,7.08925,8.7865,9.4455
1,0.98375,8.7865,8.04125,9.19775,10.29975
1,1.1205,9.19775,8.7865,9.2145,11.17075
1,1.26175,9.2145,9.19775,8.93975,11.2535
1,1.31275,8.93975,9.2145,8.4855,10.751
1,1.4945,8.4855,8.93975,8.25325,9.70425
1,2.11225,8.25325,8.4855,8.25225,8.93325
1,2.5865,8.25225,8.25325,8.07675,8.501
1,2.936,8.07675,8.25225,8.03025,7.5775
1,3.74725,8.03025,8.07675,7.50575,6.63825
1,3.8145,7.50575,8.03025,6.89475,5.422
1,3.9075,6.89475,7.50575,6.273,4.71425
1,4.038,6.273,6.89475,5.69525,4.2025
1,4.5305,5.69525,6.273,5.07975,3.896
1,4.46525,5.07975,5.69525,4.41125,3.65225
1,4.028,4.41125,5.07975,3.797,3.3125
1,3.8315,3.797,4.41125,3.279,2.608
1,3.41975,3.279,3.797,2.92925,2.0215
1,3.675,2.92925,3.279,2.71575,3.675
1,4.3155,2.71575,2.92925,2.70325,4.3155
1,4.38475,2.70325,2.71575,3.00425,1.793
1,5.179,3.00425,2.70325,3.54325,2.107
1,6.08025,3.54325,3.00425,4.3305,2.77125
1,7.08925,4.3305,3.54325,5.28875,3.621
1,8.04125,5.28875,4.3305,6.10675,3.8975
1,8.7865,6.10675,5.28875,6.623,4.672
1,9.19775,6.623,6.10675,6.77975,5.3315
1,9.2145,6.77975,6.623,6.728,5.79425
1,8.93975,6.728,6.77975,6.62925,5.7415
1,8.4855,6.62925,6.728,6.5665,5.36
1,8.25325,6.5665,6.62925,6.5935,5.502
1,8.25225,6.5935,6.5665,6.7605,5.922
1,8.07675,6.7605,6.5935,6.7805,6.70125
1,6.63825,6.7805,6.7605,7.0985,6.84925
1,5.422,7.0985,6.7805,7.6125,6.8845
1,4.71425,7.6125,7.0985,8.22675,7.027
1,4.2025,8.22675,7.6125,8.7735,7.2835
1,3.896,8.7735,8.22675,9.20175,7.42075
1,3.65225,9.20175,8.7735,9.6125,7.4905
1,3.3125,9.6125,9.20175,10.0895,7.348
1,2.608,10.0895,9.6125,10.41925,7.3755
1,2.0215,10.41925,10.0895,10.58375,7.458
1,3.675,10.58375,10.41925,10.78775,7.372
1,4.3155,10.78775,10.58375,11.01675,7.06775
1,2.70325,11.01675,10.78775,11.22925,7.026
1,3.00425,11.22925,11.01675,11.418,6.90775
1,3.54325,11.418,11.22925,11.496,6.98675
1,4.3305,11.496,11.418,11.38225,7.20325
1,5.28875,11.38225,11.496,10.9375,7.459
1,6.10675,10.9375,11.38225,10.17225,7.29675
1,6.623,10.17225,10.9375,9.0915,6.534
1,6.77975,9.0915,10.17225,7.85275,5.73175
1,6.728,7.85275,9.0915,6.60425,4.45825
1,6.62925,6.60425,7.85275,5.69925,3.295
1,6.5665,5.69925,6.60425,5.06925,2.878
1,6.5935,5.06925,5.69925,4.46925,2.91325
1,6.7605,4.46925,5.06925,2.82325,2.73675
1,6.84925,2.82325,4.46925,2.583,2.33775
1,6.8845,2.583,2.82325,2.35775,1.97725
1,7.027,2.35775,2.583,2.1465,1.8175
1,7.2835,2.1465,2.35775,2.00825,1.85625
1,7.42075,2.00825,2.1465,1.854,1.9855
1,7.4905,1.854,2.00825,1.5965,2.042
1,7.348,1.5965,1.854,1.27125,1.9125
1,7.3755,1.27125,1.5965,1.04125,1.34775
1,7.458,1.04125,1.27125,0.9295,1.163
1,7.372,0.9295,1.04125,0.8675,1.042
1,7.06775,0.8675,0.9295,0.83525,0.76325
1,11.01675,0.83525,0.8675,0.80825,0.58175
1,11.22925,0.80825,0.83525,0.79075,0.56425
1,11.418,0.79075,0.80825,0.83275,0.59475
1,11.496,0.83275,0.79075,0.963,0.66075
1,11.38225,0.963,0.83275,1.1555,0.7885
1,10.9375,1.1555,0.963,1.41225,0.9365
1,10.17225,1.41225,1.1555,1.7835,1.2185
1,9.0915,1.7835,1.41225,2.282,1.67125
1,7.85275,2.282,1.7835,2.8445,2.11925
1,6.60425,2.8445,2.282,3.4755,2.3915
1,5.69925,3.4755,2.8445,4.0615,2.677
1,5.06925,4.0615,3.4755,4.38525,3.5885
1,4.46925,4.38525,4.0615,4.08625,4.045
1,2.33775,4.08625,4.38525,4.0485,4.02225
1,1.97725,4.0485,4.08625,3.94925,4.0625
1,1.8175,3.94925,4.0485,3.7755,3.86725
1,1.85625,3.7755,3.94925,3.5765,3.7285
1,1.9855,3.5765,3.7755,3.2835,3.2975
1,2.042,3.2835,3.5765,2.8495,3.074
1,1.9125,2.8495,3.2835,2.4365,1.9125
1,1.34775,2.4365,2.8495,2.161,2.29375
1,1.163,2.161,2.4365,2.09375,2.0935
1,1.042,2.09375,2.161,2.1515,2.241
1,0.76325,2.1515,2.09375,2.29625,2.46025
1,0.83525,2.29625,2.1515,2.464,2.68675
1,0.80825,2.464,2.29625,2.64925,2.982
1,0.79075,2.64925,2.464,2.80775,3.33525
1,0.83275,2.80775,2.64925,2.9715,3.58575
1,0.963,2.9715,2.80775,3.16,3.701
1,1.1555,3.16,2.9715,3.367,3.54675
1,1.41225,3.367,3.16,3.633,3.751
1,1.7835,3.633,3.367,3.93575,3.91675
1,2.282,3.93575,3.633,4.322,3.88125
1,2.8445,4.322,3.93575,4.843,4.0125
1,3.4755,4.843,4.322,5.34075,4.184
1,4.0615,5.34075,4.843,5.628,4.8205
1,4.38525,5.628,5.34075,5.6095,5.00275
1,4.02225,5.6095,5.628,5.61175,5.0555
1,4.0625,5.61175,5.6095,5.51375,4.76375
1,3.86725,5.51375,5.61175,5.3525,4.47125
1,3.7285,5.3525,5.51375,5.277,4.312
1,3.2975,5.277,5.3525,5.20675,4.197
1,3.074,5.20675,5.277,5.08475,4.353
1,1.9125,5.08475,5.20675,4.921,4.17425
1,2.29375,4.921,5.08475,4.706,3.7905
1,2.0935,4.706,4.921,4.50375,3.46875
1,2.241,4.50375,4.706,4.37225,3.752
1,2.46025,4.37225,4.50375,4.39175,3.819
1,2.29625,4.39175,4.37225,4.619,3.827
1,2.464,4.619,4.39175,4.884,4.059
1,2.64925,4.884,4.619,5.1315,4.256
1,2.80775,5.1315,4.884,5.38875,4.68
1,2.9715,5.38875,5.1315,5.62675,4.953
1,3.16,5.62675,5.38875,5.65525,4.87725
1,3.367,5.65525,5.62675,5.615,5.0275
1,3.633,5.615,5.65525,5.575,5.17975
1,3.93575,5.575,5.615,5.54,5.1115
1,4.322,5.54,5.575,5.642,4.8525
1,4.843,5.642,5.54,5.79875,4.65
1,5.34075,5.79875,5.642,5.81325,4.64625
1,5.628,5.81325,5.79875,4.95175,4.41975
1,5.0555,4.95175,5.81325,4.89625,4.46675
1,4.76375,4.89625,4.95175,4.81475,4.30325
1,4.47125,4.81475,4.89625,4.71525,4.05325
1,4.312,4.71525,4.81475,4.6045,3.8075
1,4.197,4.6045,4.71525,4.4555,3.5175
1,4.353,4.4555,4.6045,4.2275,3.38975
1,4.17425,4.2275,4.4555,3.94875,3.16325
1,3.7905,3.94875,4.2275,3.63225,2.94325
1,3.46875,3.63225,3.94875,3.37525,2.69925
1,3.752,3.37525,3.63225,3.18475,2.5285
1,3.819,3.18475,3.37525,3.0795,2.397
1,4.39175,3.0795,3.18475,3.0765,2.364
1,4.619,3.0765,3.0795,3.14,2.49375
1,4.884,3.14,3.0765,3.20475,2.66325
1,5.1315,3.20475,3.14,3.16475,2.713
1,5.38875,3.16475,3.20475,2.9635,3.01975
1,5.62675,2.9635,3.16475,2.58475,2.83025
1,5.65525,2.58475,2.9635,2.14,2.70625
1,5.615,2.14,2.58475,1.79275,2.284
1,5.575,1.79275,2.14,1.71675,2.1755
1,5.54,1.71675,1.79275,2.02575,1.90775
1,5.642,2.02575,1.71675,2.4665,1.98325
1,5.79875,2.4665,2.02575,2.87625,2.279
1,5.81325,2.87625,2.4665,2.959,2.66725
1,4.46675,2.959,2.87625,3.02725,2.9955
1,4.30325,3.02725,2.959,2.93275,2.97425
1,4.05325,2.93275,3.02725,2.6815,2.96475
1,3.8075,2.6815,2.93275,2.39125,2.76175
1,3.5175,2.39125,2.6815,2.074,2.48925
1,3.38975,2.074,2.39125,1.754,2.2535
1,3.16325,1.754,2.074,1.50725,1.944
1,2.94325,1.50725,1.754,1.3605,1.29475
1,2.69925,1.3605,1.50725,1.3335,0.89725
1,2.5285,1.3335,1.3605,1.358,0.91425
1,2.397,1.358,1.3335,1.43075,0.9885
1,3.0795,1.43075,1.358,1.60125,1.31375
1,3.0765,1.60125,1.43075,1.78975,1.7985
1,3.14,1.78975,1.60125,1.963,2.2065
1,3.20475,1.963,1.78975,2.09475,2.55825
1,3.16475,2.09475,1.963,2.11675,2.9165
1,2.9635,2.11675,2.09475,1.9825,3.02125
1,2.58475,1.9825,2.11675,1.783,3.1435
1,2.14,1.783,1.9825,1.59275,2.84675
1,1.79275,1.59275,1.783,1.55775,2.3175
1,1.71675,1.55775,1.59275,1.796,1.83575
1,2.02575,1.796,1.55775,2.20475,1.636
1,2.4665,2.20475,1.796,2.636,1.85625
1,2.87625,2.636,2.20475,3.341,2.52075
1,2.9955,3.341,2.636,3.64975,2.912
1,2.97425,3.64975,3.341,3.8165,3.035
1,2.96475,3.8165,3.64975,3.7365,3.10375
1,2.76175,3.7365,3.8165,3.53875,3.168
1,2.48925,3.53875,3.7365,3.094,3.1045
1,2.2535,3.094,3.53875,2.414,2.818
1,1.944,2.414,3.094,1.68325,2.3015
1,1.29475,1.68325,2.414,1.23225,1.15425
1,0.89725,1.23225,1.68325,1.108,0.5895
1,0.91425,1.108,1.23225,1.1445,0.41875
1,0.9885,1.1445,1.108,1.2375,0.598
1,1.43075,1.2375,1.1445,1.3135,0.73625
1,1.60125,1.3135,1.2375,1.3295,0.7375
1,1.78975,1.3295,1.3135,1.2455,0.701
1,1.963,1.2455,1.3295,1.0945,0.6895
1,2.09475,1.0945,1.2455,0.94825,0.71775
1,2.11675,0.94825,1.0945,0.895,0.69375
1,1.9825,0.895,0.94825,1.032,0.921
1,1.783,1.032,0.895,1.31925,1.08325
1,1.59275,1.31925,1.032,1.85925,0.97175
1,1.55775,1.85925,1.31925,2.6865,0.97225
1,1.796,2.6865,1.85925,3.60475,0.9285
1,2.20475,3.60475,2.6865,4.331,0.8675
1,2.636,4.331,3.60475,2.724,0.95175
1,2.912,2.724,4.331,2.98575,1.22525
1,3.035,2.98575,2.724,3.24625,1.60625
1,3.10375,3.24625,2.98575,3.46225,1.99225
1,3.168,3.46225,3.24625,3.737,2.48375
1,3.1045,3.737,3.46225,4.0625,2.8155
1,2.818,4.0625,3.737,4.4825,3.308
1,2.3015,4.4825,4.0625,5.02375,3.913
1,1.15425,5.02375,4.4825,5.605,4.043
1,0.5895,5.605,5.02375,6.4095,4.59575
1,0.41875,6.4095,5.605,7.3365,5.15175
1,0.598,7.3365,6.4095,8.1305,5.90325
1,1.2375,8.1305,7.3365,8.80625,6.81025
1,1.3135,8.80625,8.1305,9.3565,7.632
1,1.3295,9.3565,8.80625,9.63975,8.11
1,1.2455,9.63975,9.3565,9.66425,9.093
1,1.0945,9.66425,9.63975,9.54225,9.24825
1,0.94825,9.54225,9.66425,9.1495,9.138
1,0.895,9.1495,9.54225,8.41125,9.211
1,1.032,8.41125,9.1495,7.557,8.85425
1,1.31925,7.557,8.41125,7.0365,8.32075
1,1.85925,7.0365,7.557,7.089,7.92375
1,2.6865,7.089,7.0365,7.3175,7.93
1,3.60475,7.3175,7.089,7.6205,8.36725
1,4.331,7.6205,7.3175,8.21875,8.75375
1,1.22525,8.21875,7.6205,8.055,8.75575
1,1.60625,8.055,8.21875,7.762,8.81175
1,1.99225,7.762,8.055,7.33175,8.712
1,2.48375,7.33175,7.762,6.824,8.3305
1,2.8155,6.824,7.33175,6.277,8.14875
1,3.308,6.277,6.824,5.72525,7.73875
1,3.913,5.72525,6.277,5.2785,6.79875
1,4.043,5.2785,5.72525,5.1445,5.91675
1,4.59575,5.1445,5.2785,5.24625,5.63875
1,5.15175,5.24625,5.1445,5.44975,6.07725
1,5.90325,5.44975,5.24625,5.6365,6.46625
1,8.1305,5.6365,5.44975,5.7505,7.02825
1,8.80625,5.7505,5.6365,5.7645,7.20125
1,9.3565,5.7645,5.7505,5.5995,6.96875
1,9.63975,5.5995,5.7645,5.3055,6.46475
1,9.66425,5.3055,5.5995,4.96025,6.05525
1,9.54225,4.96025,5.3055,4.425,5.417
1,9.1495,4.425,4.96025,3.8685,4.79175
1,8.41125,3.8685,4.425,3.42325,4.3445
1,7.557,3.42325,3.8685,3.22725,3.67625
1,7.0365,3.22725,3.42325,3.406,3.333
1,7.089,3.406,3.22725,3.76825,3.3735
1,7.3175,3.76825,3.406,4.1395,3.92375
1,7.6205,4.1395,3.76825,4.93475,4.495
1,8.75575,4.93475,4.1395,5.21125,5.13125
1,8.81175,5.21125,4.93475,5.32075,5.43
