X0,D1,D2,D3,L*,L-2d,L-7d,Forecast Load,FW,FS,FL_avg,FL_max,FL_min,Load
1,0.0,0.0,0.0,62.92525,45.332,65.1385,63.8255,10.9585,7.115,56.78165625,67.31475,42.66325,65.0025
1,0.0,0.0,0.0,61.05525,45.13575,63.68825,62.52475,11.21475,5.603,56.78165625,67.31475,42.66325,63.802
1,0.0,0.0,0.0,60.639,45.8845,63.108,61.72925,11.32625,3.96325,56.78165625,67.31475,42.66325,63.4665
1,0.0,0.0,0.0,59.74175,47.4925,62.3915,61.1405,11.372,2.38175,56.78165625,67.31475,42.66325,63.2625
1,0.0,0.0,0.0,58.743,47.68225,61.5685,60.3525,11.34725,1.0265,56.78165625,67.31475,42.66325,62.10225
1,0.0,0.0,0.0,56.472,46.855,58.93725,57.57425,11.37575,0.246,56.78165625,67.31475,42.66325,59.31525
1,0.0,0.0,0.0,54.63975,46.2675,56.62,55.4595,11.47075,0.00825,56.78165625,67.31475,42.66325,56.73325
1,0.0,0.0,0.0,51.54475,46.233,54.408,53.09825,11.5915,0.0,56.78165625,67.31475,42.66325,53.32625
1,0.0,0.0,0.0,47.79275,43.31875,50.488,48.8305,11.63825,0.0,56.78165625,67.31475,42.66325,49.50025
1,0.0,0.0,0.0,43.25125,41.40375,47.13825,44.88175,14.003,0.0,55.987541666666665,66.643,42.29325,46.0785
1,0.0,0.0,0.0,41.3565,39.82625,45.56425,43.07475,14.15425,0.0,55.987541666666665,66.643,42.29325,44.065
1,0.0,0.0,0.0,40.0825,39.0705,44.4705,42.29325,14.44775,0.0,55.987541666666665,66.643,42.29325,43.05275
1,0.0,0.0,0.0,39.9585,39.39275,43.9435,42.569,14.54725,0.0,55.987541666666665,66.643,42.29325,43.16825
1,0.0,0.0,0.0,41.04175,40.8315,44.93725,43.718,14.57275,0.0,55.987541666666665,66.643,42.29325,44.168
1,0.0,0.0,0.0,44.36325,44.3345,47.967,46.59625,14.30575,0.0205,55.987541666666665,66.643,42.29325,47.08475
1,0.0,0.0,0.0,51.03075,51.91175,55.09075,52.98575,13.752,0.28525,55.987541666666665,66.643,42.29325,53.80725
1,0.0,0.0,0.0,57.202,58.1115,61.2545,58.9715,13.1205,1.1225,55.987541666666665,66.643,42.29325,60.04775
1,0.0,0.0,0.0,63.486,62.0075,64.9395,62.466,12.54175,2.58025,55.987541666666665,66.643,42.29325,63.7945
1,0.0,0.0,0.0,64.8405,63.4045,66.39675,63.752,12.0615,4.5045,55.987541666666665,66.643,42.29325,65.2585
1,0.0,0.0,0.0,66.791,64.7955,68.326,65.33975,11.68775,6.3575,55.987541666666665,66.643,42.29325,66.8095
1,0.0,0.0,0.0,67.31475,66.38075,69.6445,66.643,11.38275,8.04425,55.987541666666665,66.643,42.29325,68.02775
1,0.0,0.0,0.0,67.0165,66.2945,69.32075,66.258,11.1575,9.095,55.987541666666665,66.643,42.29325,67.34375
1,0.0,0.0,0.0,66.08475,65.072,67.999,64.9745,10.894,9.47375,55.987541666666665,66.643,42.29325,66.1325
1,0.0,0.0,0.0,64.74075,64.04525,67.13725,63.55675,10.7525,9.46975,55.987541666666665,66.643,42.29325,64.961
1,0.0,0.0,0.0,63.8255,63.31675,65.91175,62.846,10.53825,8.88,55.987541666666665,66.643,42.29325,63.7835
1,0.0,0.0,0.0,62.52475,61.9235,64.195,61.558,10.195,7.672,55.987541666666665,66.643,42.29325,62.37675
1,0.0,0.0,0.0,61.72925,61.24375,63.27475,60.6375,9.63425,6.04425,55.987541666666665,66.643,42.29325,61.89175
1,0.0,0.0,0.0,61.1405,60.69075,62.5735,60.12575,8.7105,3.9825,55.987541666666665,66.643,42.29325,61.06875
1,0.0,0.0,0.0,60.3525,60.0495,61.8195,59.366,7.7145,1.854,55.987541666666665,66.643,42.29325,60.02625
1,0.0,0.0,0.0,57.57425,56.84675,59.2095,56.84025,7.04475,0.5185,55.987541666666665,66.643,42.29325,56.88275
1,0.0,0.0,0.0,55.4595,53.2455,56.7625,54.82125,6.90125,0.01975,55.987541666666665,66.643,42.29325,55.27675
1,0.0,0.0,0.0,53.09825,50.3365,54.9155,51.95075,7.0385,0.0,55.987541666666665,66.643,42.29325,52.73275
1,0.0,0.0,0.0,48.8305,46.467,50.58,47.47525,7.275,0.0,55.987541666666665,66.643,42.29325,48.33675
1,0.0,0.0,0.0,46.0785,43.25125,47.8335,44.945,7.63125,0.0,56.166083333333326,66.857,42.3815,45.46975
1,0.0,0.0,0.0,44.065,41.3565,45.98025,43.254,8.63775,0.0,56.166083333333326,66.857,42.3815,43.467
1,0.0,0.0,0.0,43.05275,40.0825,44.93525,42.3815,9.48125,0.0,56.166083333333326,66.857,42.3815,42.6365
1,0.0,0.0,0.0,43.16825,39.9585,44.2105,42.46625,9.784,0.0,56.166083333333326,66.857,42.3815,43.13925
1,0.0,0.0,0.0,44.168,41.04175,44.64525,43.3195,9.83125,0.0,56.166083333333326,66.857,42.3815,43.74775
1,0.0,0.0,0.0,47.08475,44.36325,47.45225,46.12,9.6215,0.04575,56.166083333333326,66.857,42.3815,47.02525
1,0.0,0.0,0.0,53.80725,51.03075,54.424,52.55625,9.005,0.63075,56.166083333333326,66.857,42.3815,53.92075
1,0.0,0.0,0.0,60.04775,57.202,60.315,58.858,8.226,2.306,56.166083333333326,66.857,42.3815,59.6285
1,0.0,0.0,0.0,63.7945,63.486,63.76025,62.39225,7.5505,4.55525,56.166083333333326,66.857,42.3815,63.14275
1,0.0,0.0,0.0,65.2585,64.8405,65.4565,63.9165,7.287,6.9395,56.166083333333326,66.857,42.3815,64.844
1,0.0,0.0,0.0,66.8095,66.791,67.306,65.49475,8.01675,8.943,56.166083333333326,66.857,42.3815,66.52525
1,0.0,0.0,0.0,66.643,67.47375,68.61475,66.857,8.6155,10.56475,56.166083333333326,66.857,42.3815,68.2695
1,0.0,0.0,0.0,66.258,67.138,68.649,66.74675,8.90375,11.531,56.166083333333326,66.857,42.3815,67.3335
1,0.0,0.0,0.0,64.9745,66.99425,67.92975,65.649,9.143,11.64025,56.166083333333326,66.857,42.3815,66.27
1,0.0,0.0,0.0,63.55675,66.3365,65.78325,63.75425,9.1425,11.33775,56.166083333333326,66.857,42.3815,64.98575
1,0.0,0.0,0.0,62.846,65.0025,64.5095,62.82,8.83475,10.45225,56.166083333333326,66.857,42.3815,64.52775
1,0.0,0.0,0.0,61.558,63.802,63.184,62.038,8.4175,8.71625,56.166083333333326,66.857,42.3815,63.0545
1,0.0,0.0,0.0,60.6375,63.4665,62.5575,61.468,7.86375,6.543,56.166083333333326,66.857,42.3815,62.53975
1,0.0,0.0,0.0,60.12575,63.2625,61.7685,60.92375,7.01575,4.144,56.166083333333326,66.857,42.3815,61.66475
1,0.0,0.0,0.0,59.366,62.10225,60.716,59.99075,5.9375,1.93325,56.166083333333326,66.857,42.3815,60.7065
1,0.0,0.0,0.0,56.84025,59.31525,57.781,57.19475,5.246,0.4765,56.166083333333326,66.857,42.3815,57.9795
1,0.0,0.0,0.0,54.82125,56.73325,55.914,54.83075,5.219,0.01375,56.166083333333326,66.857,42.3815,56.1935
1,0.0,0.0,0.0,51.95075,53.32625,53.8445,52.10425,5.638,0.0,56.166083333333326,66.857,42.3815,53.179
1,0.0,0.0,0.0,47.47525,49.50025,49.7305,47.90475,6.07975,0.0,56.166083333333326,66.857,42.3815,48.6505
1,0.0,0.0,0.0,45.46975,46.0785,46.60925,44.84525,5.558,0.0,55.294885416666666,65.80025,42.33575,44.76875
1,0.0,0.0,0.0,43.467,44.065,44.3605,43.19675,5.8545,0.0,55.294885416666666,65.80025,42.33575,43.012
1,0.0,0.0,0.0,42.6365,43.05275,43.29575,42.33575,6.44075,0.0,55.294885416666666,65.80025,42.33575,41.90375
1,0.0,0.0,0.0,43.13925,43.16825,42.91475,42.5335,7.07075,0.0,55.294885416666666,65.80025,42.33575,41.958
1,0.0,0.0,0.0,43.74775,44.168,44.125,43.61475,7.627,0.0,55.294885416666666,65.80025,42.33575,43.07175
1,0.0,0.0,0.0,47.02525,47.08475,46.83525,46.37925,8.05375,0.04775,55.294885416666666,65.80025,42.33575,45.6585
1,0.0,0.0,0.0,53.92075,53.80725,53.65825,52.8965,8.425,0.814,55.294885416666666,65.80025,42.33575,52.2475
1,0.0,0.0,0.0,59.6285,60.04775,59.86175,58.63925,8.591,3.18025,55.294885416666666,65.80025,42.33575,58.2925
1,0.0,0.0,0.0,63.14275,63.7945,63.2695,62.0125,9.125,6.9155,55.294885416666666,65.80025,42.33575,61.9575
1,0.0,0.0,0.0,64.844,65.2585,64.47525,63.46725,10.66125,11.068,55.294885416666666,65.80025,42.33575,63.2775
1,0.0,0.0,0.0,66.52525,66.8095,65.55225,64.98625,12.7445,14.604,55.294885416666666,65.80025,42.33575,65.001
1,0.0,0.0,0.0,66.857,68.02775,66.84625,65.80025,14.676,17.08325,55.294885416666666,65.80025,42.33575,66.21075
1,0.0,0.0,0.0,66.74675,67.34375,66.50025,65.344,16.21075,18.3425,55.294885416666666,65.80025,42.33575,65.8925
1,0.0,0.0,0.0,65.649,66.1325,64.859,64.036,17.331,18.5035,55.294885416666666,65.80025,42.33575,64.0825
1,0.0,0.0,0.0,63.75425,64.961,63.86,62.4965,17.7945,17.64,55.294885416666666,65.80025,42.33575,61.76375
1,0.0,0.0,0.0,62.82,63.7835,62.46,61.3005,17.7915,15.86225,55.294885416666666,65.80025,42.33575,60.39475
1,0.0,0.0,0.0,62.038,62.37675,61.34425,60.37075,17.50325,13.3595,55.294885416666666,65.80025,42.33575,60.00175
1,0.0,0.0,0.0,61.468,61.89175,60.9825,59.63275,16.23975,10.02575,55.294885416666666,65.80025,42.33575,60.1885
1,0.0,0.0,0.0,60.92375,61.06875,60.31125,58.9025,14.1175,5.9575,55.294885416666666,65.80025,42.33575,59.1435
1,0.0,0.0,0.0,59.99075,60.02625,59.03225,58.1575,11.814,2.49575,55.294885416666666,65.80025,42.33575,57.629
1,0.0,0.0,0.0,57.19475,56.88275,56.329,55.346,10.027,0.59075,55.294885416666666,65.80025,42.33575,54.49075
1,0.0,0.0,0.0,54.83075,55.27675,54.18625,53.18475,9.28575,0.01475,55.294885416666666,65.80025,42.33575,52.436
1,0.0,0.0,0.0,52.10425,52.73275,52.17475,50.8775,9.204,0.0,55.294885416666666,65.80025,42.33575,49.98525
1,0.0,0.0,0.0,47.90475,48.33675,47.91075,46.72125,9.526,0.0,55.294885416666666,65.80025,42.33575,46.43325
1,0.0,1.0,0.0,44.76875,45.46975,45.0185,43.96475,10.3225,0.0,47.934125,56.40325,40.48125,43.5325
1,0.0,1.0,0.0,43.012,43.467,43.6975,42.10475,11.1735,0.0,47.934125,56.40325,40.48125,41.3095
1,0.0,1.0,0.0,41.90375,42.6365,42.445,40.891,12.101,0.0,47.934125,56.40325,40.48125,39.871
1,0.0,1.0,0.0,41.958,43.13925,41.17375,40.48125,12.9435,0.0,47.934125,56.40325,40.48125,39.7485
1,0.0,1.0,0.0,43.07175,43.74775,40.82275,40.55775,13.90325,0.0,47.934125,56.40325,40.48125,40.095
1,0.0,1.0,0.0,45.6585,47.02525,41.02475,40.927,14.96075,0.043,47.934125,56.40325,40.48125,40.38575
1,0.0,1.0,0.0,52.2475,53.92075,43.482,42.12575,16.00075,0.83325,47.934125,56.40325,40.48125,42.0985
1,0.0,1.0,0.0,58.2925,59.6285,47.1195,45.663,16.92375,3.3525,47.934125,56.40325,40.48125,45.8685
1,0.0,1.0,0.0,61.9575,63.14275,50.45775,49.91775,17.55325,7.3055,47.934125,56.40325,40.48125,49.5275
1,0.0,1.0,0.0,63.2775,64.844,53.143,53.147,17.9435,11.6085,47.934125,56.40325,40.48125,52.06725
1,0.0,1.0,0.0,65.001,66.52525,54.781,55.27725,18.76375,15.21,47.934125,56.40325,40.48125,54.206
1,0.0,1.0,0.0,65.80025,68.2695,56.1225,56.40325,19.4715,17.665,47.934125,56.40325,40.48125,55.619
1,0.0,1.0,0.0,65.344,67.3335,55.4495,55.50375,19.74025,18.789,47.934125,56.40325,40.48125,54.7695
1,0.0,1.0,0.0,64.036,66.27,53.59875,53.41775,19.3575,18.63675,47.934125,56.40325,40.48125,52.90025
1,0.0,1.0,0.0,62.4965,64.98575,51.32025,51.86525,18.00775,17.53975,47.934125,56.40325,40.48125,51.1265
1,0.0,1.0,0.0,61.3005,64.52775,51.23825,51.33825,15.9925,15.64225,47.934125,56.40325,40.48125,50.57725
1,0.0,1.0,0.0,60.37075,63.0545,51.019,50.94,13.4885,13.0735,47.934125,56.40325,40.48125,50.26575
1,0.0,1.0,0.0,59.63275,62.53975,51.1545,50.68525,10.8085,9.6855,47.934125,56.40325,40.48125,49.45775
1,0.0,1.0,0.0,58.9025,61.66475,51.0905,50.77775,8.2045,5.7925,47.934125,56.40325,40.48125,49.55975
1,0.0,1.0,0.0,58.1575,60.7065,50.13175,50.094,5.9595,2.485,47.934125,56.40325,40.48125,48.83475
1,0.0,1.0,0.0,55.346,57.9795,47.841,48.078,4.5115,0.59125,47.934125,56.40325,40.48125,46.751
1,0.0,1.0,0.0,53.18475,56.1935,46.59525,46.91125,3.972,0.014,47.934125,56.40325,40.48125,45.7475
1,0.0,1.0,0.0,50.8775,53.179,45.35,46.34975,3.99975,0.0,47.934125,56.40325,40.48125,44.27
1,0.0,1.0,0.0,46.72125,48.6505,42.373,42.9975,4.531,0.0,47.934125,56.40325,40.48125,41.34775
1,0.0,0.0,1.0,43.5325,44.76875,39.98675,40.057,5.7245,0.0,44.29423958333333,51.53225,36.63875,38.88825
1,0.0,0.0,1.0,41.3095,43.012,37.99275,38.16025,6.84675,0.0,44.29423958333333,51.53225,36.63875,37.23675
1,0.0,0.0,1.0,39.871,41.90375,36.90375,37.07025,8.058,0.0,44.29423958333333,51.53225,36.63875,36.341
1,0.0,0.0,1.0,39.7485,41.958,35.85225,36.63875,9.227,0.0,44.29423958333333,51.53225,36.63875,35.7445
1,0.0,0.0,1.0,40.095,43.07175,35.82975,36.70675,10.6945,0.0,44.29423958333333,51.53225,36.63875,35.40675
1,0.0,0.0,1.0,40.38575,45.6585,35.6875,36.8525,12.231,0.0435,44.29423958333333,51.53225,36.63875,35.1025
1,0.0,0.0,1.0,42.0985,52.2475,36.17125,36.91525,13.50675,0.9195,44.29423958333333,51.53225,36.63875,35.639
1,0.0,0.0,1.0,45.8685,58.2925,38.205,39.32325,14.37725,3.9005,44.29423958333333,51.53225,36.63875,38.46875
1,0.0,0.0,1.0,49.5275,61.9575,41.69775,43.28975,14.70675,8.657,44.29423958333333,51.53225,36.63875,41.669
1,0.0,0.0,1.0,52.06725,63.2775,44.644,46.52175,15.59125,13.92375,44.29423958333333,51.53225,36.63875,44.396
1,0.0,0.0,1.0,54.206,65.001,47.00975,49.13325,16.9785,18.40375,44.29423958333333,51.53225,36.63875,47.553
1,0.0,0.0,1.0,56.40325,66.21075,48.94675,51.53225,18.37825,21.55475,44.29423958333333,51.53225,36.63875,50.06725
1,0.0,0.0,1.0,55.50375,65.8925,48.707,51.29075,19.59425,23.1035,44.29423958333333,51.53225,36.63875,50.505
1,0.0,0.0,1.0,53.41775,64.0825,47.508,49.347,20.5025,22.662,44.29423958333333,51.53225,36.63875,49.302
1,0.0,0.0,1.0,51.86525,61.76375,46.23275,47.74975,20.666,20.76,44.29423958333333,51.53225,36.63875,48.145
1,0.0,0.0,1.0,51.33825,60.39475,45.332,47.10475,19.77125,17.81875,44.29423958333333,51.53225,36.63875,46.92875
1,0.0,0.0,1.0,50.94,60.00175,45.13575,47.105,18.07625,14.34575,44.29423958333333,51.53225,36.63875,46.51725
1,0.0,0.0,1.0,50.68525,60.1885,45.8845,47.631,15.847,10.22325,44.29423958333333,51.53225,36.63875,46.21
1,0.0,0.0,1.0,50.77775,59.1435,47.4925,48.37925,13.2805,5.98525,44.29423958333333,51.53225,36.63875,48.023
1,0.0,0.0,1.0,50.094,57.629,47.68225,48.302,10.77775,2.59675,44.29423958333333,51.53225,36.63875,48.0925
1,0.0,0.0,1.0,48.078,54.49075,46.855,47.23075,8.7905,0.5895,44.29423958333333,51.53225,36.63875,46.772
1,0.0,0.0,1.0,46.91125,52.436,46.2675,46.7185,7.823,0.01225,44.29423958333333,51.53225,36.63875,47.11475
1,0.0,0.0,1.0,46.34975,49.98525,46.233,46.67525,7.42,0.0,44.29423958333333,51.53225,36.63875,46.37625
1,0.0,0.0,1.0,42.9975,46.43325,43.31875,43.32675,7.21725,0.0,44.29423958333333,51.53225,36.63875,42.99675
1,1.0,0.0,0.0,38.88825,43.5325,41.40375,40.64,7.2245,0.0,54.35935416666666,65.9985,38.334,40.50875
1,1.0,0.0,0.0,37.23675,41.3095,39.82625,39.088,7.1335,0.0,54.35935416666666,65.9985,38.334,39.14525
1,1.0,0.0,0.0,36.341,39.871,39.0705,38.334,7.29375,0.0,54.35935416666666,65.9985,38.334,38.4525
1,1.0,0.0,0.0,35.7445,39.7485,39.39275,38.60275,7.4225,0.0,54.35935416666666,65.9985,38.334,38.86
1,1.0,0.0,0.0,35.40675,40.095,40.8315,40.1075,7.5565,0.0,54.35935416666666,65.9985,38.334,39.9995
1,1.0,0.0,0.0,35.1025,40.38575,44.3345,43.97,7.5395,0.03675,54.35935416666666,65.9985,38.334,43.49075
1,1.0,0.0,0.0,35.639,42.0985,51.91175,51.80975,7.3635,0.86475,54.35935416666666,65.9985,38.334,50.9365
1,1.0,0.0,0.0,38.46875,45.8685,58.1115,58.4015,6.91625,3.88725,54.35935416666666,65.9985,38.334,57.01775
1,1.0,0.0,0.0,41.669,49.5275,62.0075,62.06625,6.38375,8.842,54.35935416666666,65.9985,38.334,60.7995
1,1.0,0.0,0.0,44.396,52.06725,63.4045,63.32325,6.339,14.09825,54.35935416666666,65.9985,38.334,62.649
1,1.0,0.0,0.0,47.553,54.206,64.7955,64.88925,6.84275,18.2185,54.35935416666666,65.9985,38.334,64.57875
1,1.0,0.0,0.0,51.53225,55.619,66.38075,65.9985,7.43375,20.8595,54.35935416666666,65.9985,38.334,66.074
1,1.0,0.0,0.0,51.29075,54.7695,66.2945,64.6185,8.21125,22.01325,54.35935416666666,65.9985,38.334,65.90825
1,1.0,0.0,0.0,49.347,52.90025,65.072,63.95175,8.753,22.012,54.35935416666666,65.9985,38.334,65.17625
1,1.0,0.0,0.0,47.74975,51.1265,64.04525,62.4335,8.706,20.88525,54.35935416666666,65.9985,38.334,64.355
1,1.0,0.0,0.0,47.10475,50.57725,63.31675,61.709,7.741,18.6845,54.35935416666666,65.9985,38.334,63.159
1,1.0,0.0,0.0,47.105,50.26575,61.9235,60.07175,6.336,15.514,54.35935416666666,65.9985,38.334,61.648
1,1.0,0.0,0.0,47.631,49.45775,61.24375,59.75275,4.811,11.32575,54.35935416666666,65.9985,38.334,60.5425
1,1.0,0.0,0.0,48.37925,49.55975,60.69075,59.10725,3.375,6.59475,54.35935416666666,65.9985,38.334,60.237
1,1.0,0.0,0.0,48.302,48.83475,60.0495,57.967,2.462,2.71,54.35935416666666,65.9985,38.334,59.4295
1,1.0,0.0,0.0,47.23075,46.751,56.84675,55.8455,2.14325,0.59575,54.35935416666666,65.9985,38.334,56.97375
1,1.0,0.0,0.0,46.7185,45.7475,53.2455,54.17175,2.438,0.011,54.35935416666666,65.9985,38.334,55.38775
1,1.0,0.0,0.0,46.67525,44.27,50.3365,50.71375,2.98225,0.0,54.35935416666666,65.9985,38.334,52.5535
1,1.0,0.0,0.0,43.32675,41.34775,46.467,47.05125,3.4315,0.0,54.35935416666666,65.9985,38.334,48.27575
1,0.0,0.0,0.0,40.50875,38.88825,43.25125,43.68,2.8,0.0,55.164031249999994,65.66825,41.04075,45.0595
1,0.0,0.0,0.0,39.14525,37.23675,41.3565,41.90875,2.93475,0.0,55.164031249999994,65.66825,41.04075,43.46725
1,0.0,0.0,0.0,38.4525,36.341,40.0825,41.04075,3.115,0.0,55.164031249999994,65.66825,41.04075,42.12875
1,0.0,0.0,0.0,38.86,35.7445,39.9585,41.3665,3.189,0.0,55.164031249999994,65.66825,41.04075,42.26475
1,0.0,0.0,0.0,39.9995,35.40675,41.04175,42.3755,3.295,0.0,55.164031249999994,65.66825,41.04075,42.79725
1,0.0,0.0,0.0,43.49075,35.1025,44.36325,45.50275,3.23475,0.0275,55.164031249999994,65.66825,41.04075,45.79625
1,0.0,0.0,0.0,50.9365,35.639,51.03075,52.20625,3.05325,0.6835,55.164031249999994,65.66825,41.04075,52.81475
1,0.0,0.0,0.0,57.01775,38.46875,57.202,58.49175,2.87675,3.2555,55.164031249999994,65.66825,41.04075,58.495
1,0.0,0.0,0.0,60.7995,41.669,63.486,62.0795,2.38575,7.39075,55.164031249999994,65.66825,41.04075,62.56775
1,0.0,0.0,0.0,62.649,44.396,64.8405,63.33225,1.8085,11.87575,55.164031249999994,65.66825,41.04075,63.733
1,0.0,0.0,0.0,64.57875,47.553,66.791,64.76175,1.497,15.7275,55.164031249999994,65.66825,41.04075,65.34075
1,0.0,0.0,0.0,65.9985,50.06725,67.47375,65.66825,1.38575,18.5305,55.164031249999994,65.66825,41.04075,66.89925
1,0.0,0.0,0.0,64.6185,50.505,67.138,65.30325,1.47475,20.118,55.164031249999994,65.66825,41.04075,66.3625
1,0.0,0.0,0.0,63.95175,49.302,66.99425,64.06675,1.65025,20.35525,55.164031249999994,65.66825,41.04075,65.85925
1,0.0,0.0,0.0,62.4335,48.145,66.3365,62.82125,1.74475,19.321,55.164031249999994,65.66825,41.04075,66.007
1,0.0,0.0,0.0,61.709,46.92875,65.0025,61.9335,1.83625,16.974,55.164031249999994,65.66825,41.04075,64.633
1,0.0,0.0,0.0,60.07175,46.51725,63.802,60.882,2.091,13.56075,55.164031249999994,65.66825,41.04075,62.4445
1,0.0,0.0,0.0,59.75275,46.21,63.4665,60.12475,2.26975,9.37625,55.164031249999994,65.66825,41.04075,62.74325
1,0.0,0.0,0.0,59.10725,48.023,63.2625,59.504,2.45525,5.16375,55.164031249999994,65.66825,41.04075,61.9855
1,0.0,0.0,0.0,57.967,48.0925,62.10225,58.704,2.762,2.03025,55.164031249999994,65.66825,41.04075,60.2145
1,0.0,0.0,0.0,55.8455,46.772,59.31525,56.24575,3.18025,0.399,55.164031249999994,65.66825,41.04075,58.05
1,0.0,0.0,0.0,54.17175,47.11475,56.73325,54.25825,3.7925,0.00475,55.164031249999994,65.66825,41.04075,56.35125
1,0.0,0.0,0.0,50.71375,46.37625,53.32625,50.98525,4.62675,0.0,55.164031249999994,65.66825,41.04075,52.8965
1,0.0,0.0,0.0,47.05125,42.99675,49.50025,46.694,5.3625,0.0,55.164031249999994,65.66825,41.04075,48.5325
1,0.0,0.0,0.0,45.0595,40.50875,46.0785,44.28275,5.38275,0.0,55.32773958333333,65.56525,41.66875,45.7
1,0.0,0.0,0.0,43.46725,39.14525,44.065,42.57625,5.5015,0.0,55.32773958333333,65.56525,41.66875,43.85925
1,0.0,0.0,0.0,42.12875,38.4525,43.05275,41.66875,5.664,0.0,55.32773958333333,65.56525,41.66875,42.5655
1,0.0,0.0,0.0,42.26475,38.86,43.16825,41.81625,5.76225,0.0,55.32773958333333,65.56525,41.66875,42.82825
1,0.0,0.0,0.0,42.79725,39.9995,44.168,42.92175,5.84,0.0,55.32773958333333,65.56525,41.66875,43.924
1,0.0,0.0,0.0,45.79625,43.49075,47.08475,45.85825,5.88675,0.02575,55.32773958333333,65.56525,41.66875,46.646
1,0.0,0.0,0.0,52.81475,50.9365,53.80725,52.04525,5.78725,0.70975,55.32773958333333,65.56525,41.66875,53.096
1,0.0,0.0,0.0,58.495,57.01775,60.04775,58.2985,5.41925,3.23775,55.32773958333333,65.56525,41.66875,59.1485
1,0.0,0.0,0.0,62.56775,60.7995,63.7945,61.6435,4.8545,7.3195,55.32773958333333,65.56525,41.66875,62.92
1,0.0,0.0,0.0,63.733,62.649,65.2585,62.91575,4.46275,11.885,55.32773958333333,65.56525,41.66875,64.2595
1,0.0,0.0,0.0,65.34075,64.57875,66.8095,64.3415,4.5415,15.89125,55.32773958333333,65.56525,41.66875,65.68875
1,0.0,0.0,0.0,65.66825,66.074,68.02775,65.56525,4.89175,18.92125,55.32773958333333,65.56525,41.66875,66.7085
1,0.0,0.0,0.0,65.30325,65.90825,67.34375,65.486,5.33175,20.64975,55.32773958333333,65.56525,41.66875,66.477
1,0.0,0.0,0.0,64.06675,65.17625,66.1325,64.62075,5.7595,20.75425,55.32773958333333,65.56525,41.66875,65.6045
1,0.0,0.0,0.0,62.82125,64.355,64.961,63.35975,5.9265,19.6725,55.32773958333333,65.56525,41.66875,64.145
1,0.0,0.0,0.0,61.9335,63.159,63.7835,62.29375,5.59375,17.475,55.32773958333333,65.56525,41.66875,63.17925
1,0.0,0.0,0.0,60.882,61.648,62.37675,60.98375,4.88925,14.32575,55.32773958333333,65.56525,41.66875,62.6885
1,0.0,0.0,0.0,60.12475,60.5425,61.89175,60.145,3.8855,10.33425,55.32773958333333,65.56525,41.66875,61.7875
1,0.0,0.0,0.0,59.504,60.237,61.06875,59.44275,2.86375,5.94275,55.32773958333333,65.56525,41.66875,61.05075
1,0.0,0.0,0.0,58.704,59.4295,60.02625,58.639,2.14525,2.3675,55.32773958333333,65.56525,41.66875,59.88275
1,0.0,0.0,0.0,56.24575,56.97375,56.88275,56.075,1.8905,0.467,55.32773958333333,65.56525,41.66875,57.48125
1,0.0,0.0,0.0,54.25825,55.38775,55.27675,54.33175,2.17775,0.006,55.32773958333333,65.56525,41.66875,56.39825
1,0.0,0.0,0.0,50.98525,52.5535,52.73275,51.4895,2.87725,0.0,55.32773958333333,65.56525,41.66875,53.08175
1,0.0,0.0,0.0,46.694,48.27575,48.33675,47.065,3.8905,0.0,55.32773958333333,65.56525,41.66875,48.85825
1,0.0,0.0,0.0,45.7,45.0595,45.46975,44.8485,6.84575,0.0,55.73033333333334,65.95375,42.1045,45.33575
1,0.0,0.0,0.0,43.85925,43.46725,43.467,43.01825,7.977,0.0,55.73033333333334,65.95375,42.1045,43.49025
1,0.0,0.0,0.0,42.5655,42.12875,42.6365,42.1045,8.82125,0.0,55.73033333333334,65.95375,42.1045,42.773
1,0.0,0.0,0.0,42.82825,42.26475,43.13925,42.388,9.33825,0.0,55.73033333333334,65.95375,42.1045,42.851
1,0.0,0.0,0.0,43.924,42.79725,43.74775,43.31825,10.001,0.0,55.73033333333334,65.95375,42.1045,43.9065
1,0.0,0.0,0.0,46.646,45.79625,47.02525,46.36775,10.799,0.01475,55.73033333333334,65.95375,42.1045,47.0615
1,0.0,0.0,0.0,53.096,52.81475,53.92075,52.55925,11.5715,0.524,55.73033333333334,65.95375,42.1045,53.3815
1,0.0,0.0,0.0,59.1485,58.495,59.6285,58.4345,12.27425,2.3925,55.73033333333334,65.95375,42.1045,59.71575
1,0.0,0.0,0.0,62.92,62.56775,63.14275,61.7045,12.80375,5.169,55.73033333333334,65.95375,42.1045,63.8225
1,0.0,0.0,0.0,64.2595,63.733,64.844,62.95375,13.32025,8.0885,55.73033333333334,65.95375,42.1045,65.34025
1,0.0,0.0,0.0,65.68875,65.34075,66.52525,64.51475,14.26075,10.643,55.73033333333334,65.95375,42.1045,67.267
1,0.0,0.0,0.0,65.56525,66.89925,68.2695,65.95375,15.71475,12.61925,55.73033333333334,65.95375,42.1045,68.16
1,0.0,0.0,0.0,65.486,66.3625,67.3335,65.46775,17.5225,13.9765,55.73033333333334,65.95375,42.1045,66.737
1,0.0,0.0,0.0,64.62075,65.85925,66.27,64.5125,19.51325,14.67125,55.73033333333334,65.95375,42.1045,67.23075
