X0,DA-1d,DA-2d,DA-7d,DA_avg,DA_min,DA_max,DA_last,FL,FW,FS,DayAhead
1,36.14,46.66,31.8,33.64458333333334,23.55,43.97,23.55,187.748,54.534,12.964,23.35
1,42.97,49.56,40.48,33.64458333333334,23.55,43.97,23.55,201.141,50.256,0.963,35.23
1,42.99,55.44,46.99,33.64458333333334,23.55,43.97,23.55,213.669,57.208,0.0,42.97
1,35.06,49.99,44.9,33.64458333333334,23.55,43.97,23.55,206.092,62.808,0.0,32.28
1,30.07,40.07,40.95,33.64458333333334,23.55,43.97,23.55,198.084,63.691,0.0,29.13
1,29.06,36.47,40.41,33.64458333333334,23.55,43.97,23.55,194.557,61.344,0.0,31.2
1,23.55,32.43,33.96,33.64458333333334,23.55,43.97,23.55,180.064,58.616,0.0,23.78
1,19.71,32.46,27.66,21.905,12.89,42.97,23.78,169.932,54.557,0.0,23.09
1,18.94,28.53,26.68,21.905,12.89,42.97,23.78,163.584,50.804,0.0,19.6
1,19.03,32.21,26.82,21.905,12.89,42.97,23.78,160.728,47.619,0.0,19.78
1,19.21,30.35,26.02,21.905,12.89,42.97,23.78,163.843,44.349,0.0,19.47
1,19.45,29.95,25.84,21.905,12.89,42.97,23.78,170.397,41.46,0.0,19.64
1,19.01,31.01,28.25,21.905,12.89,42.97,23.78,188.248,40.455,0.0,26.14
1,19.03,32.88,42.17,21.905,12.89,42.97,23.78,225.343,40.801,0.001,40.73
1,19.52,36.0,52.0,21.905,12.89,42.97,23.78,252.232,40.028,0.442,49.15
1,20.82,42.9,55.07,21.905,12.89,42.97,23.78,261.031,35.265,11.937,49.88
1,20.62,43.97,53.01,21.905,12.89,42.97,23.78,263.404,25.989,35.423,42.0
1,20.2,42.92,51.56,21.905,12.89,42.97,23.78,265.06,22.528,56.174,32.23
1,19.99,39.13,49.08,21.905,12.89,42.97,23.78,269.574,28.183,71.216,28.06
1,16.5,29.42,42.17,21.905,12.89,42.97,23.78,267.303,32.973,77.077,26.4
1,13.19,27.31,40.4,21.905,12.89,42.97,23.78,263.232,31.486,74.776,26.35
1,12.89,28.03,38.84,21.905,12.89,42.97,23.78,256.4,29.086,65.493,27.33
1,13.1,28.94,40.97,21.905,12.89,42.97,23.78,251.472,30.446,49.308,29.08
1,16.57,31.62,41.38,21.905,12.89,42.97,23.78,245.466,32.028,27.993,32.65
1,23.35,36.14,44.61,21.905,12.89,42.97,23.78,246.432,31.729,9.024,47.01
1,35.23,42.97,45.1,21.905,12.89,42.97,23.78,253.704,34.166,0.611,53.33
1,42.97,42.99,51.75,21.905,12.89,42.97,23.78,265.439,39.699,0.0,66.87
1,32.28,35.06,45.45,21.905,12.89,42.97,23.78,250.583,43.069,0.0,51.61
1,29.13,30.07,33.26,21.905,12.89,42.97,23.78,233.891,44.456,0.0,41.51
1,31.2,29.06,28.06,21.905,12.89,42.97,23.78,219.934,42.231,0.0,32.72
1,23.78,23.55,27.01,21.905,12.89,42.97,23.78,202.027,39.582,0.0,31.42
1,23.09,19.71,25.05,34.83541666666667,19.47,66.87,31.42,188.335,35.023,0.0,30.39
1,19.6,18.94,26.16,34.83541666666667,19.47,66.87,31.42,180.957,31.177,0.0,30.0
1,19.78,19.03,23.87,34.83541666666667,19.47,66.87,31.42,177.42,29.447,0.0,29.76
1,19.47,19.21,23.06,34.83541666666667,19.47,66.87,31.42,179.526,28.736,0.0,28.87
1,19.64,19.45,23.66,34.83541666666667,19.47,66.87,31.42,185.624,28.469,0.0,29.05
1,26.14,19.01,26.4,34.83541666666667,19.47,66.87,31.42,199.571,28.038,0.0,31.7
1,40.73,19.03,35.29,34.83541666666667,19.47,66.87,31.42,232.888,27.561,0.001,43.98
1,49.15,19.52,45.81,34.83541666666667,19.47,66.87,31.42,258.786,27.133,0.225,52.62
1,49.88,20.82,48.08,34.83541666666667,19.47,66.87,31.42,267.612,24.972,4.999,56.6
